country,top1,top2,top3,top4,top5,val1,val2,val3,val4,val5
lbn,97,28,93,5,89,0.558662124,0.369562197,0.309197923,0.275580467,0.240442635
lka,84,7,62,66,3,4.516715375,1.868719437,0.69609536,0.516025974,0.244564094
ltu,93,78,82,5,58,7.804266879,1.777256108,1.539583685,1.258745149,1.196346582
lux,67,89,78,74,62,2.565927329,1.041491368,0.865141518,0.772350393,0.71787412
lva,93,24,63,76,11,1.794833039,1.250007789,0.772515615,0.700313285,0.647307451
mda,5,84,11,77,22,0.289500317,0.260495205,0.251575961,0.242358269,0.165559656
mdg,68,84,7,3,28,0.429108332,0.403379052,0.195262916,0.157361663,0.114016194
mdv,3,28,8,58,93,0.163067422,0.002536953,0.000740134,0.000079637,0.000077098
mex,78,33,77,76,75,76.71799069,42.79663201,37.5266972,33.85751071,18.92779491
mkd,67,59,84,74,28,0.786102121,0.642169812,0.623918452,0.284810178,0.217893394
mlt,93,77,89,54,3,2.246973513,1.219542908,0.394396365,0.342910244,0.139063694
mne,35,68,28,11,24,0.126824273,0.106399489,0.044767699,0.024776641,0.023067846
mng,28,32,33,97,26,1.762112568,1.122204063,0.515764787,0.309826549,0.25489444
moz,68,32,34,35,12,1.065547547,0.528197249,0.445407649,0.275542886,0.257334148
mrt,28,3,97,93,8,1.582102469,0.40606459,0.352868805,0.0626105,0.043128804
msr,78,69,27,72,74,0.001348823,0.001181566,0.001092108,0.001024904,0.000726631
mus,84,3,6,65,89,0.773764932,0.475486617,0.316523185,0.113432486,0.111742497
mwi,12,28,6,7,22,0.562617907,0.136566494,0.114396278,0.093270623,0.077662635
mys,77,93,34,75,42,47.55091992,23.74295091,20.4678036,15.55513441,13.46368877
nam,66,28,79,3,68,1.356545242,0.982621641,0.911379883,0.767657128,0.471355251
ncl,67,28,52,3,93,0.546349038,0.477106746,0.101345592,0.021685239,0.021271959
ner,28,93,97,4,5,0.659442491,0.388592149,0.054881851,0.025280673,0.023250701
nga,33,93,23,7,34,74.95666112,2.523382875,2.427271973,2.054258885,1.963659905
nic,84,77,97,1,7,1.274524213,0.577541256,0.43743011,0.397409598,0.362679695
nld,93,75,51,34,54,96.96557264,30.98824583,25.32046654,24.75567076,23.60608863
nor,33,34,93,3,68,48.8191905,46.06733191,13.86192427,10.18217988,6.069309116
npl,65,67,5,84,7,0.259008468,0.124511206,0.081589673,0.076165601,0.043674289
nzl,2,1,24,5,93,11.01710081,4.498990519,2.737994789,1.79570991,1.636875021
omn,33,93,34,28,51,32.15616914,9.506046928,4.369091225,1.41421095,1.301849012
pak,65,84,4,89,5,9.341396005,4.659896806,2.470219037,0.807904336,0.753126266
pan,5,3,28,97,1,0.172077304,0.143542108,0.088218827,0.074670935,0.045442203
per,28,97,68,93,5,11.57505954,8.028440973,4.251727508,3.337668669,2.253220858
phl,77,75,63,28,5,18.98323423,4.757263087,3.07876432,2.524875561,1.896390275
plw,0,0,0,0,0,0,0,0,0,0
pol,78,77,82,69,76,21.85132661,14.87920954,9.872799553,9.445624484,9.369203066
prt,78,93,84,77,69,6.277009325,6.084270736,3.474581814,3.25145905,2.740452979
pry,22,35,1,8,4,2.609099535,2.23663321,1.059045353,0.958069171,0.805682965
pse,66,82,29,5,89,0.164007579,0.082030519,0.056730199,0.056710539,0.05591385
pyf,66,3,79,97,5,0.087292161,0.012260542,0.010411361,0.006097303,0.005824124
qat,34,33,93,58,27,87.53839074,24.87798011,19.20077419,4.632089934,0.278684504
rou,78,77,93,74,84,9.178147874,7.553934115,5.525784678,3.617711503,3.440605581
rus,33,93,34,67,68,174.6145078,123.1558883,74.63914926,20.52969436,17.81796522
rwa,28,7,93,4,11,0.22378138,0.113865903,0.072708505,0.042257995,0.025636306
sau,33,93,58,51,34,295.0498011,19.2824441,16.48265047,13.21689039,7.848999945
sen,93,97,3,52,66,0.435378274,0.329016792,0.284446642,0.17025372,0.16792722
sgp,93,77,75,51,72,115.463088,107.0341855,18.36431776,17.11084291,14.99992391
slb,24,93,42,7,22,0.234410747,0.198342954,0.032329289,0.009210224,0.005917102
slv,84,65,89,6,64,2.066606052,0.318624686,0.31421059,0.285149058,0.254118868
srb,78,77,4,5,68,2.175094866,1.123344662,0.669186836,0.662462764,0.646038261
stp,7,74,5,26,78,0.005712614,0.000274275,0.000146764,0.00012826,0.000101565
sur,93,4,11,24,74,2.041380653,0.042053385,0.020572782,0.019827064,0.007886428
svk,78,76,77,93,67,20.94825118,12.59839335,4.641546534,4.557944628,4.499811582
svn,78,54,77,93,74,3.219959572,3.057356782,2.862258179,1.626089177,1.576421382
swe,93,78,74,64,54,25.05612451,16.74125836,10.8650515,9.736175687,8.617130329
tgo,66,89,67,79,26,0.166115662,0.086826197,0.078096698,0.076714823,0.060316443
tha,78,77,75,93,74,25.95158405,21.16142517,17.79431139,13.03623946,10.41528506
tls,26,7,76,79,74,0.017173002,0.015777943,0.005691559,0.003502565,0.002729389
ton,5,3,93,29,76,0.006039212,0.003447055,0.003075941,0.000916264,0.000593104
tun,77,84,33,93,56,3.003230384,2.811501575,1.748937822,0.983076311,0.6000579
tur,78,84,65,67,77,16.52865494,15.39340071,12.14323484,11.79408884,9.68250944
tza,97,28,5,7,22,1.549581167,0.410188186,0.316610365,0.278574754,0.145147653
uga,7,93,4,3,12,0.571688654,0.174082538,0.127717191,0.126661957,0.120197313
ukr,67,4,28,42,79,15.64769412,6.870678422,4.602140036,3.417978057,2.956789514
ury,22,1,4,2,24,1.874642346,1.534084039,1.139463387,0.873759671,0.441747316
usa,93,78,77,74,89,286.5913741,129.5877701,110.008256,73.87738287,60.40280672
ven,33,93,51,67,28,74.86054706,11.02742062,0.656824897,0.30716104,0.267823068
vnm,76,84,85,77,33,22.97758805,17.20313605,8.396654959,7.686634741,7.390845937
wsm,77,93,11,3,5,0.027849472,0.016016756,0.005325325,0.004575119,0.002974688
yem,33,34,93,3,5,3.890964144,2.053678111,0.504422411,0.208456082,0.079993191
zaf,28,68,78,97,67,14.61265162,10.95808898,8.136086313,6.813110843,6.253397394
zmb,68,52,66,4,12,6.900923154,0.506469544,0.321948336,0.236229846,0.216948072
zwe,12,28,97,27,68,0.904099467,0.754112968,0.502541269,0.223609211,0.205834987
