country,top1,top2,top3,top4,top5,val1,val2,val3,val4,val5
guy,6,97,28,63,3,0.143056924,0.127183646,0.089988972,0.032403975,0.030504325
hkg,84,77,89,65,75,10.58206865,8.131662878,5.83733939,4.273891298,3.767103526
hnd,84,5,7,3,12,1.16168668,0.372117012,0.294800549,0.209250029,0.048050356
hrv,84,33,79,58,77,0.559048116,0.351943282,0.318013542,0.200071119,0.18657328
hti,84,7,5,89,65,0.101705332,0.0256102,0.008305319,0.006193872,0.005765692
hun,77,71,84,78,1,1.638130589,1.163689929,1.12582814,0.884504582,0.666818498
idn,33,34,63,84,65,6.677602261,5.002155751,3.949141094,3.859657341,2.844422821
ind,66,65,84,4,3,4.765224881,4.764429959,4.616791107,1.788538987,1.219187478
iot,25,93,3,72,65,0.007766302,0.003087577,0.000624428,0.000210992,0.000203839
irl,51,75,89,77,54,6.368374589,5.972667859,3.375262509,3.281530612,2.797939271
irn,33,5,65,28,34,15.05334395,0.59593526,0.561628079,0.114200006,0.11074529
irq,33,58,74,9,89,0.037251782,0.000878406,0.000641454,0.000574399,0.000499
isl,3,68,8,67,41,1.245795868,0.158580164,0.148383317,0.056640956,0.053193051
isr,66,76,77,89,5,5.27884779,1.437346081,1.161201953,0.918185815,0.763200098
ita,74,78,72,84,77,18.32761471,15.6633159,14.84721817,12.96790304,11.82818617
jam,28,84,6,5,11,0.731392238,0.518750386,0.107593408,0.098019287,0.055096703
jor,56,27,0,54,71,0.248450133,0.186464759,0.06451292,0.038472498,0.025381091
jpn,78,77,75,76,72,68.4515292,60.41287394,34.86320597,24.48563676,23.87772695
kaz,33,67,68,28,4,0.981588918,0.639699309,0.565469253,0.546814788,0.341452349
ken,7,5,29,3,33,0.646023706,0.201936002,0.143956987,0.101182219,0.071046481
kgz,5,26,35,68,12,0.051653191,0.031795013,0.028997064,0.023736925,0.018219693
khm,84,24,23,3,63,0.115818716,0.05142665,0.03377133,0.009383533,0.008338149
kir,3,78,22,67,93,0.003852587,0.001620944,0.000881809,0.000361788,0.000361429
kna,77,6,71,93,76,0.015959458,0.009683195,0.003728375,0.001337986,0.001305913
kor,77,65,78,75,76,22.05245803,11.00706568,9.024797851,7.691569707,6.995672245
kwt,33,34,56,28,77,10.58066489,0.505937114,0.118423954,0.037174358,0.025912351
lao,84,24,85,7,82,0.108380046,0.076872204,0.013476183,0.012742563,0.007157302
lbn,89,66,5,28,84,0.138299609,0.092464658,0.051028619,0.037482653,0.033394883
lbr,66,79,23,12,33,0.503402947,0.45773262,0.022470808,0.015338799,0.009478816
lby,33,34,51,56,67,9.271777112,0.186943645,0.144380251,0.122673027,0.099482755
lca,5,84,64,77,89,0.072890468,0.01050109,0.005496928,0.003679232,0.003093795
lka,84,7,66,65,89,1.72737831,0.320398918,0.23964722,0.157303159,0.131178966
ltu,33,84,56,24,65,0.407221498,0.322824439,0.203823745,0.178210837,0.1571212
lva,33,24,84,67,65,0.95441966,0.310310488,0.131015513,0.105882751,0.086448048
mac,84,65,89,85,81,1.303915879,0.158874516,0.076794684,0.050722817,0.029004824
mda,11,5,67,6,1,0.316550856,0.159059105,0.132968328,0.058494195,0.047850913
mdg,84,7,3,5,27,0.15241311,0.136935021,0.135683195,0.052357141,0.013678265
mdv,3,84,76,28,93,0.038281642,0.021455539,0.00023121,0.000227473,0.000139995
mex,78,77,33,76,75,15.41125718,10.85753318,8.651079387,7.403845204,3.799801491
mhl,3,42,93,75,72,0.01498951,0.00167368,0.001561064,0.000747651,0.000273311
mkd,84,67,68,65,5,0.24678415,0.137854163,0.078557374,0.064098411,0.051351746
mli,26,66,5,61,77,0.205321194,0.008011318,0.003630613,0.00346373,0.002313679
mlt,77,84,89,79,33,0.677275536,0.160297313,0.123606907,0.067740596,0.056748125
mmr,24,5,3,84,66,0.305949496,0.184436677,0.178065631,0.147099617,0.068928504
mng,28,26,97,84,27,0.171636836,0.06307662,0.054675312,0.034587557,0.020828562
mnp,84,93,79,28,65,0.002689954,0.002141431,0.000451421,0.000211268,0.000202669
moz,3,5,26,6,27,0.072188453,0.039614921,0.02487257,0.01453738,0.010380528
mrt,3,28,8,71,69,0.3210086,0.223728879,0.00344441,0.002782748,0.001702632
msr,4,77,33,73,76,0.015788226,0.006272433,0.00095826,0.000359094,0.000256207
mus,84,6,3,89,65,0.78779965,0.384824715,0.054825518,0.04135785,0.040431635
mwi,12,7,84,6,65,0.262729617,0.038822238,0.030623338,0.025544628,0.011675346
mys,77,76,75,33,42,17.9922848,12.77819689,10.91171525,3.909567203,3.612031551
ncl,67,28,3,66,29,0.27841447,0.215132445,0.00935921,0.007782212,0.001558311
ner,33,52,26,51,5,0.050947598,0.017493971,0.003435954,0.002351907,0.000832794
nfk,67,76,64,33,74,0.000252913,0.000248679,0.000248365,0.000212184,0.000131137
nga,33,7,23,61,24,14.53870085,0.237822356,0.17193377,0.139296107,0.055574642
nic,84,7,3,1,89,0.135340058,0.129323064,0.073908936,0.041953079,0.035839957
niu,74,5,3,72,67,0.000209757,0.000209049,0.000132728,0.000060845,0.000043886
nld,75,33,77,58,78,11.45855886,11.4375167,8.303259772,8.007347053,6.909149639
nor,33,34,3,68,64,20.0254021,3.701827967,3.008603519,2.571083884,1.471854759
npl,65,84,5,55,22,0.166895896,0.111986979,0.014209411,0.009612801,0.007998242
nru,27,56,71,77,51,0.028862976,0.003419462,0.001611814,0.001442311,0.000816728
nzl,2,1,5,24,3,2.033264599,1.778313662,0.973196766,0.843125879,0.664527668
omn,33,84,78,71,3,5.263281674,0.113986642,0.068999365,0.043367588,0.042873763
pak,65,84,26,61,4,3.480703195,1.541626853,0.465862529,0.246581005,0.216796182
pan,79,5,3,33,54,1.048005875,0.498716183,0.185381175,0.111942162,0.102213795
pcn,5,77,76,29,93,0.004561255,0.000531863,0.000275882,0.000075336,0.000056315
per,68,28,8,33,7,1.060201722,0.848146294,0.799731153,0.345450698,0.257188768
phl,77,75,84,76,5,6.756462936,3.008175469,2.241769092,1.460841545,0.94165115
plw,3,84,77,93,65,0.017645826,0.008564492,0.001504906,0.00145064,0.001186587
png,33,24,28,97,7,0.731246969,0.479928299,0.40217292,0.251866028,0.215224119
pol,84,67,82,78,32,2.154336289,1.342488632,1.318839986,1.300419565,1.284302461
prk,84,3,76,89,77,0.144611009,0.060313211,0.0466681,0.046483079,0.043831423
prt,84,78,77,85,65,3.33328872,2.746529366,1.750751575,1.554316368,1.465857221
pry,22,26,8,35,42,0.35329067,0.205553984,0.112118303,0.092450881,0.065306455
pyf,66,42,29,93,89,0.126649049,0.006172081,0.001465142,0.001214121,0.001070308
qat,33,34,56,58,84,3.191409712,0.207211675,0.120454747,0.076941279,0.075975885
rou,84,67,33,56,82,1.520115564,0.865164417,0.544014027,0.426343437,0.407533312
rus,33,34,68,67,93,25.61700984,14.57856643,8.067736052,7.200729974,4.802398246
rwa,7,21,28,76,75,0.053095331,0.002209017,0.001346921,0.000927886,0.000374589
sau,33,34,51,58,56,42.15886963,3.324447202,1.758186856,1.077224676,0.287638184
scg,68,5,4,84,67,0.196085304,0.128581987,0.07683059,0.075673963,0.061053885
sdn,26,22,0,29,5,0.106335512,0.084314856,0.053370343,0.050645912,0.021183484
sen,3,42,27,33,56,0.233587037,0.06503047,0.036310923,0.034047264,0.033531509
sgp,75,77,33,76,89,26.32671221,15.92625541,10.00272996,6.597162336,2.673579172
shn,3,33,93,75,76,0.003055934,0.001723926,0.000322218,0.000257161,0.000184913
slb,24,3,42,22,7,0.125713376,0.043312023,0.012287267,0.007962901,0.004918738
sle,66,3,28,7,74,0.10353612,0.03833555,0.012583526,0.007697246,0.002517775
slv,84,7,79,77,65,0.68642884,0.366754146,0.093976309,0.053482424,0.052146401
som,0,94,5,56,3,0.069930843,0.01418921,0.012914707,0.01040587,0.006680832
spm,3,33,51,53,5,0.003394367,0.002331919,0.000660153,0.000344747,0.000304142
stp,7,58,3,93,5,0.005279881,0.000451503,0.000348252,0.000242933,0.000234948
sur,28,3,68,97,5,0.289315954,0.0533601,0.04202866,0.024840222,0.023244983
svk,67,78,84,77,33,1.141857429,0.795875991,0.458518293,0.418865936,0.371881418
svn,78,77,84,82,69,0.825864038,0.734994072,0.584602214,0.431361891,0.371572741
swe,78,76,64,74,67,9.570438567,7.405705117,7.088433108,4.933787518,4.185489332
syc,3,93,7,75,89,0.046981909,0.001898716,0.00129049,0.001269859,0.000580612
syr,33,26,5,84,0,2.497613025,0.179863064,0.159189074,0.109465908,0.037346567
tca,33,4,3,93,26,0.007250929,0.004905741,0.003921131,0.001301577,0.000481467
tcd,26,29,79,93,42,0.085750449,0.011662994,0.006718841,0.001726622,0.000903394
tgo,27,26,7,33,89,0.088046745,0.057069056,0.019214758,0.013894162,0.009232452
tha,75,77,3,84,76,8.687994165,5.721311052,3.59216125,3.158886224,2.941286599
tjk,26,68,5,65,57,0.148312754,0.053256167,0.031760942,0.022874662,0.008514379
tkl,66,65,93,5,74,0.00122979,0.000562855,0.000515374,0.000382834,0.000346187
tkm,34,26,35,33,65,1.532435058,0.185999769,0.043278173,0.038380195,0.018439684
tls,55,74,69,88,62,0.000083157,0.000066145,0.000040728,0.000039976,0.000033224
ton,5,3,93,7,77,0.010408021,0.002796039,0.001358791,0.001183607,0.000159976
tto,33,52,67,51,11,0.747024066,0.311511682,0.18414487,0.146300241,0.102165973
tun,84,33,77,56,52,2.368020138,0.46617566,0.291460661,0.268220095,0.26501101
tur,84,5,65,67,77,5.315405813,2.243236966,2.143289454,1.938642338,0.828989985
tuv,71,5,54,72,61,0.000788383,0.000093676,0.000091883,0.000068067,0.000051627
tza,7,26,5,68,3,0.135822645,0.099820817,0.068897216,0.066333519,0.056907511
uga,7,3,97,22,26,0.431844482,0.054604564,0.025759626,0.010631969,0.010486962
ukr,67,28,6,4,56,3.949688656,0.969839024,0.724229555,0.684759052,0.600255483
ury,4,1,65,61,2,0.343387306,0.336585853,0.223494547,0.18372283,0.133108063
usa,77,78,75,74,89,71.15393898,44.11087605,42.81033509,31.01901286,28.48751409
uzb,26,5,68,65,97,1.410346811,0.16884261,0.132585342,0.122901326,0.120231932
vct,5,3,79,4,77,0.03166843,0.014890938,0.012639074,0.009488203,0.008241629
ven,33,67,68,51,78,16.44135274,0.85232861,0.786264303,0.426543772,0.401360984
vgb,66,79,68,33,76,0.030180982,0.026204698,0.013575076,0.01043819,0.005886298
vnm,33,84,85,3,7,1.237798433,1.040421821,0.828097498,0.559388864,0.452562907
vut,3,79,22,24,5,0.009821627,0.009099835,0.007885138,0.002742495,0.002468458
wlf,58,72,84,87,69,0.000108304,0.000052963,0.000047215,0.000040761,0.000020091
wsm,77,82,42,85,22,0.042054965,0.005824239,0.0036047,0.002109479,0.001999066
yem,33,3,7,0,21,1.760359677,0.02533608,0.015172105,0.010134946,0.008657976
zaf,97,68,67,28,32,3.16944782,2.710472338,2.399228812,2.148778442,1.993062307
zmb,68,65,33,66,29,0.706710454,0.033434258,0.017295266,0.012429924,0.009953235
zwe,12,67,68,6,27,0.517069649,0.185354639,0.119190424,0.090396279,0.064609936
