country,top1,top2,top3,top4,top5,val1,val2,val3,val4,val5
bol,28,8,42,68,34,0.114180449,0.094688611,0.062148965,0.06024384,0.059141082
bra,78,28,67,7,6,4.377227258,4.121279763,3.34421234,2.773665964,1.969937179
brb,6,77,79,69,64,0.025840636,0.019699906,0.018971505,0.010098415,0.009254695
brn,34,33,89,84,88,0.859582233,0.531311975,0.196869132,0.131713841,0.060464495
btn,63,5,33,67,27,0.004172159,0.002434756,0.001983711,0.001055068,0.000400098
caf,66,24,26,7,97,0.1467399,0.024890408,0.016523411,0.011341299,0.005935413
can,78,93,64,24,33,43.67501248,10.34476716,9.868131185,8.016822006,7.51712313
cck,67,69,7,65,26,0.002227623,0.000674504,0.000393624,0.00016759,0.000162549
che,54,97,88,72,51,8.187963338,7.580823361,6.020180719,5.786287131,4.921094048
chl,68,5,28,3,24,3.50906987,1.893980535,1.80432281,1.231086908,0.593443481
chn,84,89,77,76,75,38.11941458,37.7038417,22.3798386,20.28518343,18.95907875
civ,7,24,5,33,3,2.298631993,0.269074671,0.26759834,0.25699378,0.222101452
cmr,24,33,7,5,26,0.515679862,0.4891276,0.288793395,0.114169891,0.092881112
cod,66,68,33,7,24,0.616055671,0.112840554,0.071163231,0.05573386,0.042440606
cog,33,24,66,68,34,0.774699833,0.118149015,0.074341041,0.042194197,0.022471973
cok,66,84,5,12,21,0.003388451,0.000635145,0.000558384,0.000397109,0.000241046
col,33,7,5,32,29,2.460162515,2.203503052,0.85944152,0.797620089,0.551616683
com,7,55,64,72,3,0.004659508,0.0040326,0.000391293,0.000252006,0.000153277
cpv,61,56,64,33,71,0.004482955,0.004470583,0.004269711,0.003992165,0.002133583
cri,5,84,75,7,77,1.477082364,0.791254563,0.554487486,0.436249685,0.345522295
cub,6,28,12,3,68,0.615635437,0.173124082,0.142736661,0.100622645,0.045568983
cxr,27,56,76,72,75,0.020259469,0.001423679,0.000455477,0.000234102,0.000231208
cym,79,66,93,33,75,0.122711186,0.007161889,0.00636235,0.004773272,0.004688833
cyp,5,84,78,79,71,0.115263595,0.089072245,0.076579274,0.064658847,0.036489728
cze,78,77,67,69,74,3.500358531,1.952566668,1.529238852,1.26809122,1.220616275
deu,78,77,74,72,71,85.13021622,36.68844611,32.4469918,29.5098155,16.88185264
dji,97,67,55,7,33,0.002664294,0.002306021,0.002211508,0.002080988,0.001857142
dma,5,55,74,33,93,0.021956685,0.020309809,0.004838868,0.00358437,0.002480523
dnk,1,74,54,89,3,2.985250008,2.976858292,2.106105579,2.097139388,1.691606072
dza,33,34,93,79,52,5.178779075,2.982206142,1.786624317,0.099408983,0.07718199
ecu,5,3,33,7,29,1.41466127,1.215582354,0.955323129,0.203816832,0.202820612
egy,33,84,65,5,26,1.683172538,0.591792869,0.478592577,0.278274854,0.165757476
eri,97,61,3,22,0,0.011846658,0.001968458,0.001443064,0.00141949,0.000667229
esh,78,65,3,84,62,0.00005882,0.000039862,0.000010369,0.000008262,0.000004293
esp,78,5,77,74,67,22.09986281,7.502685282,4.575359431,3.61583239,3.290331189
est,33,24,76,84,65,0.366741501,0.300813253,0.21500404,0.2014342,0.153438264
eth,7,22,21,61,5,0.375081897,0.047420931,0.026533617,0.01864814,0.014088867
fin,64,76,72,67,24,8.52059428,5.213879466,1.976623235,1.847533855,1.638392577
fji,84,6,97,3,29,0.181161817,0.117076563,0.034142499,0.033232243,0.029231147
flk,3,87,26,93,72,0.074867335,0.004895107,0.00487757,0.003080208,0.001025565
fra,78,79,77,74,89,34.78432888,19.07198298,17.95570649,11.87487697,9.689603125
fro,3,8,29,79,93,0.325342874,0.021733048,0.011441526,0.01107099,0.003272136
fsm,3,84,93,29,89,0.024681184,0.01151272,0.003118134,0.000145172,0.000141256
gab,33,24,28,52,63,1.469723239,0.380717301,0.160514598,0.021284837,0.019405183
gbr,78,75,77,71,74,20.12732358,19.26965338,14.19812255,10.9775264,10.78398796
geo,11,33,67,35,28,0.0415034,0.032054698,0.029866146,0.025167432,0.020291057
gha,7,79,68,24,66,0.583186202,0.151777373,0.13876076,0.130400766,0.118381361
gib,79,78,89,27,93,0.016526469,0.007751152,0.005344178,0.005210585,0.004522818
gin,28,66,7,33,3,0.470650999,0.115710165,0.054692636,0.05180129,0.022037011
gmb,66,3,22,72,5,0.092753586,0.014105434,0.011268536,0.010455735,0.003964853
gnb,33,5,3,7,24,0.022700012,0.016879707,0.00927097,0.002755019,0.001820872
gnq,33,24,3,7,63,0.282734023,0.058570979,0.028688374,0.010499122,0.007942934
grc,84,5,68,33,65,1.34817494,1.010104036,0.534800299,0.522093098,0.465616189
grd,7,79,77,3,87,0.012684011,0.007822873,0.006856039,0.002141758,0.001636934
grl,3,93,79,29,21,0.324846289,0.006533906,0.00535284,0.001379581,0.001230453
gtm,84,7,5,6,55,1.091155118,0.773280243,0.408121664,0.318674859,0.103903587
guy,97,6,28,4,3,0.118370332,0.114229379,0.087618849,0.063513374,0.038982322
hkg,84,77,89,75,65,10.29003081,8.146956892,5.530015599,3.98728371,3.803571758
hnd,84,7,5,3,12,1.79026577,0.432597576,0.366113198,0.181115784,0.073872387
hrv,79,84,33,77,58,0.564095367,0.545675982,0.23956822,0.216499436,0.19042373
hti,84,7,5,61,55,0.212568317,0.02681923,0.009283766,0.005484235,0.004454429
hun,75,71,77,76,78,2.764173765,2.633305349,2.175353294,1.580159689,1.442706438
idn,33,84,34,65,63,4.119670448,4.040785586,3.438514359,2.93418229,2.849637175
ind,65,66,84,4,89,5.159353278,5.055277412,4.927521955,1.493635864,1.431243926
iot,25,87,93,72,77,0.003507002,0.002130024,0.000752196,0.000283748,0.00015109
irl,51,75,89,54,77,12.90087801,9.795215913,3.90260539,3.898778952,3.250465598
irn,33,65,5,34,67,8.552851776,0.463652412,0.392769424,0.15584209,0.138484967
irq,33,3,5,51,52,4.114723483,0.001530537,0.001427869,0.000828132,0.0007973
isl,3,68,8,41,67,1.171220447,0.228686294,0.156938415,0.052367024,0.044215373
isr,66,76,77,89,87,5.756345031,2.097138852,1.459274924,1.099385713,0.943514837
ita,74,78,72,77,84,17.95981962,15.77339335,14.01540994,12.19529278,11.71063361
jam,28,84,6,5,11,0.715699061,0.452893833,0.089835255,0.087315132,0.056666128
jor,56,27,54,52,5,0.253981893,0.2133562,0.072967418,0.067559647,0.063523293
jpn,78,77,75,76,72,73.01815874,53.86635435,34.82094258,22.59035777,17.88630748
kaz,33,68,67,28,4,1.175576456,0.736824308,0.67535661,0.611294225,0.228647657
ken,7,5,29,33,3,0.663471266,0.20975062,0.14101417,0.112108487,0.079781133
kgz,97,12,77,5,26,0.174786592,0.053918905,0.031309624,0.030566837,0.028161998
khm,84,63,23,24,3,0.51915418,0.046722331,0.040205125,0.027135721,0.01947367
kir,3,93,84,12,71,0.024494868,0.000334493,0.000192758,0.000149321,0.000112392
kna,77,6,71,93,23,0.019490154,0.010987304,0.005586752,0.002187854,0.001489469
kor,77,78,65,79,75,20.25844957,9.928989286,9.749960707,8.026924802,7.803704671
kwt,33,34,58,51,56,7.390495038,0.419523784,0.134720953,0.105789056,0.059439592
lao,84,24,7,63,28,0.097758167,0.038488168,0.023200898,0.003960411,0.002627736
lbn,89,66,5,84,93,0.101035396,0.085745078,0.065405514,0.028989728,0.028219681
lbr,79,66,23,24,89,0.772502101,0.266192954,0.045448845,0.026324719,0.012612372
lby,33,51,34,67,56,5.995677326,0.189241667,0.151200195,0.116748467,0.057567244
lca,5,84,93,77,64,0.052588845,0.009281185,0.00501446,0.004249838,0.003974305
lka,84,7,65,66,89,2.036224514,0.39158457,0.20405206,0.197694937,0.133036762
ltu,84,33,56,65,77,0.46138374,0.461055541,0.213001235,0.207466252,0.198466347
lva,24,33,84,67,65,0.538629337,0.509100999,0.18292119,0.169746785,0.14049038
mac,84,65,85,77,89,1.517836653,0.130563416,0.077091582,0.069465745,0.046067691
mda,11,5,67,84,1,0.246645039,0.128255021,0.109133407,0.060278247,0.037512959
mdg,84,3,7,5,26,0.224541896,0.134460455,0.134131387,0.05433304,0.016082248
mdv,3,84,93,77,69,0.043770077,0.03418979,0.000460858,0.000187029,0.00018228
mex,78,77,76,33,75,17.96587154,14.27238833,10.92943719,6.67889756,6.611710895
mhl,79,3,93,42,71,0.064635869,0.007642482,0.003642172,0.001137954,0.000299751
mkd,84,67,68,11,12,0.313629006,0.235805159,0.088475677,0.065915883,0.054523078
mli,26,5,61,77,76,0.226184439,0.004272581,0.003766408,0.002832732,0.002119745
mlt,77,84,79,89,87,0.903513939,0.153999315,0.143414542,0.121040991,0.045376103
mmr,84,24,5,3,66,0.241188039,0.196023436,0.148695914,0.142911431,0.036659293
mng,28,84,97,26,24,0.149273821,0.04624079,0.043966435,0.031981992,0.0225882
mnp,84,93,66,28,1,0.014698816,0.00041696,0.000303521,0.00017584,0.000134271
moz,3,5,26,27,6,0.070283638,0.039968047,0.021898397,0.012474859,0.010343081
mrt,3,28,8,77,89,0.25131814,0.228695296,0.005305397,0.001909787,0.001357612
msr,77,87,66,29,76,0.000758605,0.000102592,0.00010027,0.000088737,0.000083716
mus,84,6,3,89,66,0.875911463,0.350639842,0.073674571,0.049127271,0.031295789
mwi,12,7,84,6,65,0.281068729,0.064217161,0.035885916,0.020068817,0.015139086
mys,77,75,76,42,84,17.03297694,14.90443352,9.411257463,4.321179328,2.961355087
ncl,67,28,3,66,5,0.17668197,0.152325631,0.014004955,0.009326552,0.002292421
ner,52,33,78,26,89,0.136465095,0.091492322,0.001819226,0.001586089,0.001101253
nfk,29,77,68,66,51,0.000232083,0.000131489,0.000058637,0.000048453,0.000039259
nga,33,7,61,24,3,9.394138779,0.278163636,0.116674425,0.084906603,0.053745121
nic,84,7,3,6,1,0.217911449,0.179512039,0.087427354,0.040904654,0.037138556
niu,33,74,94,2,3,0.004970136,0.000108206,0.0000496,0.000045559,0.000037994
nld,75,77,78,33,58,16.10384918,9.198542076,8.926919754,8.822292381,8.122635654
nor,33,34,3,68,64,13.03400807,4.062510276,3.10574872,2.362501757,1.347968613
npl,65,84,43,55,5,0.168374548,0.127294947,0.039747528,0.023882164,0.01535632
nru,27,74,77,87,68,0.019043152,0.001447694,0.000617978,0.000125749,0.000101018
nzl,2,1,5,24,3,2.03030546,1.62384081,0.914648708,0.679870082,0.597751819
omn,33,84,3,89,71,3.675791703,0.133445411,0.059031524,0.044866586,0.043098866
pak,65,84,6,4,89,3.398583108,1.662260813,0.268523858,0.26773909,0.241781518
pan,79,5,3,76,54,0.343980241,0.30933205,0.185194123,0.149576234,0.142772376
pcn,5,93,67,75,7,0.00100511,0.000166326,0.000133011,0.000095468,0.000063524
per,68,28,8,97,84,1.076649994,0.728771583,0.432335067,0.348217892,0.317969144
phl,77,75,84,76,5,10.0964564,6.534249518,2.278004484,1.280284188,0.900151428
plw,84,3,24,65,93,0.012675512,0.011480705,0.00112151,0.000808265,0.000348053
png,33,28,7,97,24,0.3528511,0.276362555,0.248633716,0.215236928,0.172359267
pol,84,78,77,82,67,2.205719338,1.786254943,1.619761675,1.597170017,1.301324363
prk,84,77,79,65,3,0.093337239,0.088397467,0.078910747,0.067777423,0.051436891
prt,84,78,77,65,85,3.073030155,2.972491419,2.006814574,1.552458367,1.470091501
pry,22,35,26,1,8,0.414986048,0.168604114,0.080592047,0.074729852,0.068695682
pyf,66,79,89,93,5,0.128980024,0.008557028,0.003078464,0.002650257,0.002538058
qat,33,34,58,56,84,3.131001277,0.613618486,0.144530002,0.12319666,0.108031915
rou,84,67,82,85,33,2.221950515,1.002301475,0.406176852,0.405158677,0.32986439
rus,33,34,68,67,93,17.05498436,13.82063255,8.957092251,6.203855974,3.350594256
rwa,7,97,28,21,65,0.041720222,0.027665555,0.004373525,0.00163099,0.000509129
sau,33,34,51,58,71,27.91157958,2.279742386,1.612206011,0.942235568,0.288671893
scg,67,68,84,5,62,0.250691464,0.218066008,0.201764211,0.148945344,0.075966376
sdn,22,0,26,42,29,0.110057963,0.09177264,0.077640994,0.052057853,0.044409838
sen,3,52,42,27,56,0.2461706,0.069545901,0.040757405,0.039477748,0.038940291
sgp,75,77,33,76,89,25.14809163,14.43647186,7.003145196,4.448069276,2.19825533
shn,3,87,75,72,65,0.00331835,0.000427012,0.00040531,0.000303917,0.00017964
slb,3,24,42,7,22,0.091426034,0.048638458,0.017612263,0.007894244,0.005223182
sle,66,3,7,74,84,0.068704519,0.013783412,0.00778011,0.003456666,0.001693848
slv,84,7,6,65,64,1.120474316,0.319366259,0.088653298,0.072817025,0.0667355
som,0,24,3,5,94,0.02515607,0.007801179,0.00668681,0.004958701,0.002911286
spm,3,76,94,72,88,0.00635057,0.001705763,0.000697789,0.000501596,0.000302938
stp,7,3,77,93,64,0.007110846,0.00180726,0.00064151,0.000507424,0.000367373
sur,28,97,3,33,68,0.291102162,0.054181621,0.046688104,0.030706859,0.026767088
svk,78,67,77,84,64,2.051700281,1.193728959,0.650730466,0.500481305,0.338424641
svn,78,77,82,84,74,1.178441682,0.839640051,0.549021803,0.528247393,0.391813547
swe,78,76,64,74,77,9.941456449,9.479397037,6.547317676,4.886411747,3.841416578
syc,3,75,93,77,76,0.087510787,0.001910261,0.001307437,0.001190198,0.001184892
syr,33,26,5,84,4,1.55211657,0.286282461,0.271146024,0.131016853,0.075947975
tca,3,26,58,63,93,0.003429511,0.000638092,0.000491458,0.000325129,0.000294787
tcd,26,29,79,75,89,0.101495224,0.011850983,0.001334083,0.000614226,0.000188969
tgo,27,26,7,66,56,0.082270698,0.049698873,0.026807654,0.016438198,0.011245646
tha,75,77,3,84,76,8.480963452,5.697898059,3.60639695,3.404628201,3.350299021
tjk,26,68,65,5,84,0.098693612,0.054408067,0.03181364,0.026515637,0.007183541
tkl,67,84,65,77,66,0.002040485,0.001314663,0.000629474,0.000516045,0.000365205
tkm,33,26,65,35,84,0.125361838,0.06971031,0.037423344,0.02049002,0.010842517
tls,77,75,74,67,55,0.000063962,0.000047631,0.000020723,0.000017928,0.00001548
ton,5,93,3,29,7,0.006831121,0.002226793,0.001580092,0.001523152,0.000799504
tto,33,52,67,51,11,0.740758891,0.287045368,0.197196367,0.168202291,0.165088135
tun,84,77,52,56,33,2.606948965,0.44755886,0.325169179,0.27686536,0.217545206
tur,84,65,5,67,77,6.348199638,2.810202071,2.075382463,1.951512945,0.945032568
tuv,73,1,65,2,66,0.000130801,0.000048865,0.000036692,0.000021784,0.000016097
tza,7,5,3,26,12,0.125374836,0.106271998,0.091689953,0.061497767,0.05007849
uga,7,3,29,26,12,0.310925234,0.047703622,0.009872169,0.009757992,0.008162887
ukr,67,28,84,52,4,3.582169023,1.018865285,0.363062997,0.360627051,0.331542784
ury,1,4,65,61,2,0.420223868,0.373650671,0.181151081,0.175983876,0.160830985
usa,77,78,79,75,74,78.57882335,49.38900289,42.84375368,41.51905514,34.4342146
uzb,26,65,68,5,78,0.975314343,0.137141976,0.106650894,0.100333443,0.095415344
vct,5,79,3,4,75,0.031493385,0.018010805,0.01100903,0.008694583,0.006716583
ven,33,67,68,78,51,12.07713487,0.770597109,0.688766497,0.41253684,0.317068833
vgb,66,79,89,33,56,0.039378021,0.023831667,0.014970336,0.004535834,0.003635425
vnm,85,84,33,7,3,1.409821406,1.184086649,1.101863191,0.732206419,0.665287247
vut,22,93,79,29,3,0.022909958,0.013592759,0.009089145,0.006838227,0.005970771
wlf,29,84,72,81,69,0.000227012,0.000114059,0.000032193,0.000020926,0.000017825
wsm,77,3,22,29,93,0.030439151,0.007234219,0.003788912,0.002247087,0.001999073
yem,33,3,7,21,28,1.328714975,0.031647962,0.009968893,0.007382629,0.006888065
zaf,97,68,67,28,32,3.433872009,3.227933228,2.400098226,1.917059298,1.83288784
zmb,68,28,65,6,26,0.458278478,0.038701471,0.034183408,0.014472881,0.01404531
zwe,12,67,26,68,29,0.430628344,0.164961062,0.106002159,0.078202903,0.059813049
