country,top1,top2,top3,top4,top5,val1,val2,val3,val4,val5
brb,33,11,6,89,77,0.271483108,0.038835985,0.017187681,0.012989204,0.011982495
brn,33,34,84,89,93,2.454851279,1.52029802,0.331014783,0.048273429,0.014809338
btn,67,52,68,11,65,0.015118738,0.00878079,0.006900548,0.004593911,0.003960697
bvt,7,78,75,55,28,0.000063534,0.000037099,0.000029623,0.000013157,0.000011616
bwa,66,28,1,84,27,2.199809656,0.259118228,0.046424384,0.031448117,0.016647863
caf,66,24,26,33,89,0.055445207,0.045638528,0.012117134,0.002217105,0.001133521
can,78,33,34,93,68,56.19674777,25.10691655,19.57638457,15.26872466,10.48494311
cck,35,72,89,82,77,0.003685322,0.000349746,0.00019769,0.00017556,0.000132937
che,54,97,88,89,77,15.00923909,11.08274066,9.187532504,8.557357833,7.56214828
chl,68,28,5,3,24,8.567414092,6.476180722,3.044263105,2.199400282,1.259831592
chn,75,76,77,89,84,110.2255083,92.10870259,90.32577704,73.43145772,72.03131387
civ,7,5,33,24,3,2.559388418,0.503932842,0.494558496,0.307746447,0.159666865
cmr,33,24,7,5,26,1.419035592,0.505254661,0.24517586,0.225193063,0.139326204
cod,66,28,68,33,24,0.461349977,0.259358969,0.105966717,0.095694661,0.058599891
cog,33,24,28,66,68,2.326267135,0.258749421,0.121268304,0.061049516,0.036609169
cok,3,5,66,51,75,0.003796622,0.00221899,0.001150511,0.000897897,0.000749158
col,33,32,7,5,84,3.911793482,2.456368193,1.129386262,1.082137241,0.84648021
com,7,55,79,84,3,0.02758749,0.002816062,0.002393857,0.000278173,0.000186383
cpv,84,61,71,3,63,0.007619979,0.004398275,0.001397837,0.001140736,0.001094786
cri,77,5,75,84,87,4.705315992,2.041579994,0.518024546,0.488915346,0.449893176
cub,93,6,28,12,3,0.667554646,0.38788055,0.30607784,0.171318225,0.076317389
cxr,27,56,54,89,26,0.009165024,0.002958988,0.000286941,0.000211544,0.000195924
cym,79,33,78,93,25,0.541936377,0.028212662,0.020325747,0.007455055,0.00271988
cyp,79,78,5,54,66,0.175763376,0.137891312,0.122734983,0.11799812,0.11134734
cze,78,77,74,67,69,8.012606689,5.681269246,3.385991462,2.880326347,2.523556711
deu,78,77,74,72,54,154.0848285,59.36547876,52.37991283,41.52972813,34.94836393
dji,97,28,55,21,61,0.004453829,0.002202734,0.001307652,0.001270107,0.001262847
dma,55,5,77,3,28,0.015599574,0.010412568,0.007590242,0.003588165,0.003057784
dnk,54,33,1,74,89,4.966335989,4.743253215,4.544519004,4.027077268,3.268909394
dza,33,34,93,52,28,19.69059345,6.372369106,0.475977644,0.1722903,0.141662013
ecu,33,5,3,29,7,4.238725885,2.119246535,0.924507699,0.322970681,0.244574954
egy,33,67,84,5,65,2.809221196,0.872955546,0.839628594,0.578744401,0.551198922
eri,22,61,26,21,3,0.002041582,0.001058179,0.000709446,0.000590817,0.000535208
esh,26,3,77,74,67,0.000581806,0.000458564,0.000209877,0.000205264,0.000045703
esp,78,5,77,54,67,36.46486943,10.50404689,6.596390148,6.026823924,5.776028397
est,33,76,24,78,82,1.003479925,0.660191468,0.447086864,0.374343161,0.310602064
eth,7,22,97,61,21,0.231768896,0.085653065,0.033154578,0.030364322,0.02638671
fin,76,64,67,72,74,8.68079717,7.253454963,4.29988024,2.954231037,2.32751553
fji,84,6,3,97,11,0.149695304,0.125712182,0.098744538,0.049548544,0.02829499
flk,3,26,93,1,33,0.105682199,0.004945277,0.003352984,0.000817021,0.000554717
fra,78,79,77,54,74,58.15191695,29.61239306,21.89565765,20.84525505,16.75182068
fro,3,8,79,29,93,0.445593303,0.049645163,0.039802696,0.012942836,0.008067216
fsm,3,84,93,67,79,0.049118187,0.010116891,0.002582567,0.000231216,0.000167152
gab,33,24,28,63,79,2.695363012,0.453226478,0.250996993,0.105979244,0.076184115
gbr,78,33,54,77,89,30.1104839,24.69928993,20.82524363,15.77221732,15.05193711
geo,33,28,11,67,68,0.289840628,0.265587635,0.110936006,0.083089899,0.042428001
gha,7,28,5,24,3,0.961866241,0.137112367,0.131458363,0.127202648,0.120719219
gib,79,78,89,66,93,0.065839554,0.029456115,0.020441364,0.012020808,0.004305221
gin,28,66,33,3,7,0.682505167,0.053024392,0.039724975,0.036757661,0.02225574
gmb,5,42,3,72,22,0.009259442,0.007858846,0.002850112,0.002108316,0.001832004
gnb,5,33,3,28,24,0.062517472,0.02513791,0.009190567,0.000985566,0.00072169
gnq,33,51,24,63,93,3.022609854,0.121015257,0.079926477,0.017998637,0.015193212
grc,84,5,33,68,54,1.305025552,1.189633797,0.991612219,0.933651723,0.759785797
grd,7,3,4,64,93,0.012565282,0.003289033,0.001920344,0.001869266,0.0010384
grl,3,28,93,21,89,0.425017407,0.017404625,0.014396345,0.002708958,0.002594606
gtm,84,5,7,6,33,1.872016662,0.626878312,0.485551436,0.268190855,0.202354513
gum,28,55,3,84,82,0.003880301,0.003191818,0.001544307,0.001011272,0.00065999
guy,6,97,28,4,66,0.140734414,0.136009107,0.060508007,0.054566944,0.052600735
hkg,77,84,89,75,76,10.08850185,9.130897507,5.518919295,5.210926225,4.831026547
hmd,12,77,84,74,89,0.000312211,0.000117517,0.000096674,0.000081805,0.000052113
hnd,84,5,7,3,77,2.627308379,0.382711635,0.236077609,0.203272922,0.188519817
hrv,79,77,84,33,54,0.983330809,0.62896372,0.576268364,0.51880962,0.324901835
hti,84,77,5,65,55,0.32188105,0.010589654,0.009514062,0.00929127,0.009006486
hun,76,71,77,75,78,9.384212994,5.366532396,4.319200109,3.682515986,3.268586475
idn,33,34,84,77,76,8.761871987,6.436593454,5.160032538,5.108246518,4.507002639
ind,66,84,65,28,67,11.73119855,7.560038555,7.355891495,5.080550346,4.583348544
iot,64,74,26,77,51,0.00039823,0.000321045,0.000263631,0.000205796,0.000179917
irl,54,51,75,89,55,31.40920997,27.03541614,15.96547591,6.712164594,4.934323475
irn,33,5,27,93,67,26.22195668,0.840818448,0.657934728,0.58589777,0.50820798
irq,33,93,28,5,4,14.74700961,0.134139751,0.126629638,0.034762998,0.027280008
isl,3,68,8,54,67,1.305025074,0.476264227,0.152584752,0.124426092,0.102442592
isr,66,77,76,54,87,10.79723276,2.788320348,2.115837835,1.529173706,1.43034313
ita,74,78,72,77,65,26.69176878,22.80030848,17.82328293,17.8134975,13.92760793
jam,28,84,6,11,51,0.968746156,0.152274951,0.084132454,0.081666255,0.068033788
jor,84,56,27,54,52,0.919676865,0.377196485,0.207502336,0.179453375,0.116133281
jpn,78,77,76,72,75,109.0949166,83.47134328,37.29135851,32.01318617,31.32006873
kaz,33,67,28,68,34,7.904263854,2.08908817,1.551723637,1.438297997,0.625777024
ken,7,29,5,84,33,0.464222865,0.344918776,0.330469722,0.273576214,0.263248336
kgz,28,26,84,66,35,0.063504289,0.050129717,0.040140215,0.035707918,0.035581256
khm,84,85,23,24,3,2.184588869,0.168992341,0.065117727,0.052365891,0.045845292
kir,3,22,42,93,77,0.006594148,0.001147897,0.000753987,0.000634674,0.00014539
kna,77,76,6,71,93,0.029079864,0.007902609,0.007897558,0.005983008,0.003015622
kor,77,76,78,75,79,43.60840051,33.00192581,26.4946996,16.07179595,13.09729165
kwt,33,34,58,51,56,19.11953256,1.031037107,0.443702225,0.414011286,0.166347438
lao,84,24,7,63,85,0.157143913,0.13163623,0.014888112,0.01394071,0.005446598
lbn,89,5,66,28,4,0.27018256,0.137014197,0.132972214,0.124835732,0.061812198
lbr,79,23,93,28,78,0.779838362,0.138227151,0.046394951,0.025718722,0.007265491
lby,33,67,51,34,97,17.73218691,0.275876872,0.258018165,0.238197505,0.080573024
lca,5,11,33,77,64,0.032504047,0.010187389,0.00858655,0.004991568,0.003741131
lka,84,7,66,62,89,2.771079109,0.583479576,0.332701099,0.267822733,0.142362522
lso,84,66,93,67,26,0.442288938,0.033061393,0.001598065,0.001422094,0.000650463
ltu,33,84,77,82,56,2.239226614,0.651934142,0.493552905,0.464404579,0.37440735
lux,67,75,89,76,65,2.662792806,1.565590803,0.721071891,0.558732702,0.548263734
lva,33,24,63,67,84,1.342372655,0.838708234,0.286949987,0.252661442,0.244263721
mac,84,85,65,89,77,2.723935575,0.384586384,0.116439621,0.047275574,0.032277328
mda,67,11,84,5,65,0.308549385,0.271824199,0.163594339,0.128055995,0.052373193
mdg,84,7,3,5,29,0.504742034,0.232886283,0.228245392,0.084041938,0.018806208
mdv,3,84,67,79,8,0.096230601,0.080787364,0.004530492,0.001280395,0.001048249
mex,78,33,77,76,75,27.69841843,22.99159438,21.11723611,19.51441483,9.516237657
mhl,79,3,33,93,42,0.05757672,0.049507407,0.033675203,0.003575681,0.001556908
mkd,67,84,12,5,77,0.417529873,0.376378565,0.080136841,0.059226029,0.041371422
mli,26,5,61,77,89,0.259315161,0.005157142,0.00273783,0.00272299,0.001801002
mlt,77,89,84,79,33,1.967310824,0.181442452,0.137847866,0.101362891,0.090651353
mmr,34,24,84,5,3,0.984339314,0.52439899,0.521817128,0.245025277,0.208577887
mng,28,84,26,27,97,0.336400813,0.272449426,0.0358492,0.026351124,0.026007789
mnp,84,65,93,74,85,0.011199385,0.000936271,0.000852213,0.000275782,0.000243447
moz,68,3,12,33,24,0.989118739,0.085170927,0.06440514,0.03511603,0.035059317
mrt,28,3,8,93,77,0.34962624,0.275172714,0.015579938,0.00676843,0.002982543
msr,93,84,63,77,75,0.001365109,0.000415265,0.000247791,0.000204898,0.0001785
mus,84,6,3,89,65,0.864046234,0.333608455,0.096900974,0.092761502,0.058676665
mwi,12,6,7,84,5,0.259056586,0.049855031,0.044282721,0.043410573,0.018156495
mys,77,75,76,33,42,38.48429651,26.24502825,16.62737719,8.491749386,5.580135127
myt,55,3,77,76,72,0.001333149,0.000609064,0.000461202,0.000436037,0.00039081
nam,66,3,68,52,84,0.401841921,0.343976733,0.160400229,0.118861022,0.074591574
ncl,67,28,66,3,93,0.450742174,0.261448414,0.032499467,0.018940754,0.007921868
ner,52,88,33,28,77,0.121532951,0.055236095,0.049052378,0.009941249,0.005885166
nfk,75,51,3,29,77,0.002158775,0.000342194,0.000214234,0.00019645,0.000189085
nga,33,34,7,93,61,27.09285117,1.537252114,0.313767643,0.177993031,0.17646941
nic,84,7,1,3,77,0.560350138,0.133675668,0.107301155,0.091097751,0.070031523
niu,84,5,3,65,76,0.000350949,0.000260611,0.00021198,0.000168739,0.000123269
nld,33,75,77,93,51,22.36227702,18.74219753,13.8771177,13.75777646,12.7905842
nor,33,34,68,3,79,37.6699026,12.17767203,3.920232187,3.669554353,2.033407689
npl,65,84,67,55,89,0.17043233,0.155447671,0.049157787,0.034056582,0.026943694
nru,33,28,27,87,74,0.00664453,0.003347748,0.001848357,0.000729892,0.00045925
nzl,2,1,5,24,3,3.057876184,2.80504503,1.389127216,1.087062553,0.691189389
omn,33,34,84,3,89,8.249239295,1.648434449,0.144487688,0.089443047,0.064603486
pak,65,84,4,89,61,5.093617924,2.743526445,0.376087407,0.321971194,0.270367335
pan,79,5,3,54,84,0.664164357,0.433877118,0.250239039,0.1886094,0.17459006
pcn,33,79,7,74,6,0.008088426,0.007062441,0.000737316,0.00031306,0.00023059
per,28,97,68,8,84,2.556430734,2.020952715,1.964494015,0.98680251,0.781949254
phl,77,75,76,84,5,24.6738677,8.054598963,2.513563952,2.501470747,1.348831795
plw,3,28,87,72,93,0.016107534,0.00324989,0.000377195,0.000193106,0.00012399
png,97,33,28,24,42,0.658646031,0.503992415,0.382307083,0.289659477,0.204377785
pol,78,77,82,71,69,7.287274255,4.770608095,4.123599262,3.700154988,2.390779612
prk,3,77,84,67,28,0.305270806,0.097078791,0.090321601,0.082868308,0.073614502
prt,78,84,77,65,85,4.467108064,3.043400283,2.573445132,1.73271905,1.415327636
pry,22,8,35,26,4,0.598797007,0.191934563,0.179479946,0.128723483,0.085941509
pse,5,66,29,42,1,0.009099353,0.003802333,0.003129554,0.003019935,0.002342866
pyf,66,5,93,89,3,0.15411033,0.013294682,0.006018181,0.005606043,0.005543006
qat,33,34,58,56,51,9.684300768,4.610840092,0.512603081,0.359940787,0.357500301
rou,84,67,77,85,33,4.880973697,2.220548812,1.650910901,1.361048717,1.192367787
rus,33,68,67,34,32,81.77217006,15.43924284,14.61954329,10.67607754,5.75296885
rwa,33,7,28,21,89,0.24803136,0.034545071,0.028908094,0.000756022,0.000601699
sau,33,51,34,58,67,83.37553751,4.913278456,4.096072782,3.192176996,0.531538179
scg,67,68,5,84,62,0.640280178,0.444138536,0.224113427,0.194115335,0.164469904
sdn,33,22,0,26,29,2.888813169,0.155408457,0.114785007,0.089329404,0.082052557
sen,3,52,33,56,5,0.265755788,0.131078202,0.063684287,0.039864108,0.031519911
sgp,77,75,33,51,76,26.6655634,23.11500352,17.78915294,9.453272055,5.685152286
sgs,68,5,51,77,72,0.001934014,0.000805112,0.000122618,0.00007472,0.000060113
shn,3,77,54,75,67,0.005610461,0.002110621,0.000953609,0.000783191,0.000746038
slb,24,3,7,22,29,0.105593668,0.039326012,0.007958972,0.006646129,0.001682864
sle,66,7,78,82,77,0.116726912,0.012188068,0.011168348,0.010759648,0.009285884
slv,84,7,64,77,93,1.631858726,0.125273973,0.104604768,0.101230309,0.095642627
smr,73,74,72,89,84,0.00524368,0.004795196,0.00390036,0.002520426,0.002299635
som,0,3,24,1,97,0.055870881,0.022269395,0.013267973,0.00898955,0.008469299
spm,3,24,74,66,93,0.005810356,0.000281403,0.00023992,0.000162296,0.000152103
stp,7,68,77,79,76,0.004679522,0.001235505,0.000618141,0.00050225,0.000441606
sur,28,97,3,5,4,0.435574085,0.242991827,0.057277461,0.012276149,0.008225723
svk,78,67,77,33,93,6.960609517,2.156046718,1.887464141,1.496874471,1.02015518
svn,78,77,54,82,74,1.750094609,1.506327326,0.903079725,0.858046349,0.648434381
swe,78,76,64,74,54,15.70364844,9.618221826,7.527422819,6.904662107,6.687493387
swz,84,6,9,55,5,0.170629564,0.120713637,0.077530157,0.074591336,0.037154813
syc,3,87,42,78,75,0.284380044,0.020743457,0.007066064,0.006711306,0.006245765
syr,33,0,5,65,84,3.073494416,0.326991014,0.190143163,0.189195351,0.18066441
tca,3,6,26,84,68,0.005888851,0.004517403,0.00434054,0.002100299,0.001691136
tcd,33,26,79,29,93,1.136843471,0.072211959,0.035782889,0.013826921,0.002685637
tgo,26,66,27,7,67,0.081187383,0.065905412,0.055119795,0.031060352,0.013832723
tha,77,75,76,78,84,12.82634476,12.08876421,8.137470584,4.903980265,4.383151612
tjk,68,26,5,65,84,0.276612885,0.175745008,0.035781445,0.028041972,0.013414771
tkl,84,26,65,89,78,0.003852616,0.003083103,0.002771086,0.001419161,0.001236331
tkm,34,33,65,26,84,2.333949684,0.472815005,0.143692059,0.099069043,0.050586993
tls,33,34,7,77,68,0.038672181,0.003062282,0.002442962,0.000355435,0.000240838
ton,5,29,3,93,7,0.012060073,0.003671982,0.002537632,0.002130178,0.000710415
tto,34,33,52,51,67,2.619062858,2.059849987,1.028440672,0.607058584,0.486864671
tun,84,77,33,42,56,3.258002268,1.205645737,0.853114468,0.520653482,0.451800872
tur,84,78,67,65,5,11.6333628,7.315252241,5.675431723,5.382119157,2.979000927
tuv,89,62,77,75,65,0.000634841,0.000633209,0.000121316,0.000108852,0.00007034
tza,3,5,34,12,28,0.142549151,0.090301467,0.083189735,0.082547984,0.07979039
uga,7,3,12,29,26,0.150791423,0.114054415,0.054090741,0.035810481,0.027523037
ukr,67,33,28,79,32,11.39702771,1.809716585,1.710043689,1.260033554,1.107874495
umi,84,75,67,89,65,0.012576375,0.001707824,0.001628505,0.001040784,0.000913615
ury,1,61,4,22,65,0.568856385,0.256047671,0.253674644,0.175090635,0.164647758
usa,77,78,79,71,74,86.98573941,62.33626033,45.12371569,41.3092529,36.99547141
uzb,26,68,34,5,65,0.932854637,0.253482812,0.238266021,0.23141832,0.220729996
vat,89,79,84,28,72,0.00100296,0.000308175,0.000217279,0.00020013,0.000124193
vct,79,5,4,89,3,0.189045732,0.022222801,0.005199359,0.003088706,0.001699965
ven,33,67,68,28,51,27.60809676,1.937303696,0.909615016,0.686304623,0.680623875
vgb,79,66,89,33,8,0.097959651,0.08444789,0.082205425,0.064222816,0.012144299
vnm,33,84,85,3,82,5.101672814,4.12595394,3.970653506,2.000836265,1.290533925
vut,3,79,42,22,5,0.109678118,0.05694812,0.008958568,0.008759695,0.003006552
wlf,58,67,77,26,76,0.000263921,0.000156676,0.000149577,0.000141063,0.000088035
wsm,3,5,84,93,42,0.003002203,0.002556794,0.001597039,0.001591801,0.00146649
yem,33,3,97,5,34,3.476739384,0.139766852,0.099336482,0.036146436,0.024639169
zaf,68,67,66,78,32,6.787105108,5.293405727,3.817248657,3.68882995,3.122906214
zmb,68,26,93,12,4,0.863193789,0.083189869,0.079860755,0.049071938,0.034795053
zwe,12,67,28,26,68,0.377947627,0.183211202,0.182576965,0.166429596,0.151415253
