country,top1,top2,top3,top4,top5,val1,val2,val3,val4,val5
isr,66,77,76,54,89,9.141843432,2.460763706,1.798547524,1.241249876,1.125093306
ita,74,78,72,77,84,22.29526277,19.48137911,15.20902845,15.07116595,12.67079141
jam,28,84,11,93,6,0.798607867,0.169421046,0.082271364,0.080130995,0.06805499
jor,84,56,27,54,52,0.56805771,0.299392094,0.158592173,0.134852653,0.108641935
jpn,78,77,76,75,72,95.60062035,70.08148928,31.75359267,28.57337773,24.87746801
kaz,33,67,68,28,4,4.288317763,1.582039883,1.054368476,0.873550564,0.604166419
ken,7,5,29,33,84,0.466919423,0.280983957,0.280756602,0.217493776,0.186782592
kgz,28,26,97,66,84,0.047855321,0.047281749,0.026835921,0.021829987,0.020384836
khm,84,85,23,24,97,1.767453797,0.153373752,0.050287315,0.036031212,0.02660279
kir,3,22,93,66,89,0.02020021,0.001347587,0.00084137,0.000694625,0.000199466
kna,77,76,6,71,93,0.02467386,0.014093288,0.008502763,0.004877106,0.001689222
kor,77,76,78,75,79,32.00471701,24.94490517,19.05620934,13.93211127,9.197153799
kwt,33,34,58,51,56,14.23279186,0.743720283,0.342244532,0.259353854,0.101010156
lao,84,24,7,85,63,0.136709247,0.131244794,0.012555566,0.005680983,0.005522229
lbn,89,66,5,28,52,0.242337419,0.149665569,0.111886376,0.056938358,0.037400819
lbr,79,24,23,93,33,0.645165736,0.085941344,0.081086938,0.046091314,0.021798383
lby,33,51,34,67,97,12.6469174,0.25235561,0.235814497,0.145009118,0.10243331
lca,5,11,76,64,77,0.022712519,0.010411841,0.003852757,0.00334138,0.003308916
lka,84,7,66,62,65,2.407072543,0.514669057,0.280362963,0.210475648,0.137883677
lso,84,66,67,77,65,0.384030909,0.004331299,0.000809738,0.000630128,0.000584444
ltu,33,84,77,82,79,1.936515673,0.648349019,0.436033605,0.373619326,0.364424081
lux,67,75,89,65,54,1.742282946,1.380846457,0.612254425,0.480951843,0.446686986
lva,24,33,63,84,67,0.815628174,0.585172974,0.269241214,0.239674788,0.1938787
mac,84,85,65,89,77,2.353632621,0.233359136,0.124376831,0.04107712,0.032119173
mda,11,67,84,5,65,0.240525752,0.137407959,0.133740798,0.107091825,0.04019784
mdg,84,7,3,5,33,0.327464233,0.311955544,0.206321209,0.050740721,0.032152013
mdv,84,3,42,8,76,0.106807315,0.070139211,0.002180607,0.001455527,0.00084461
mex,78,77,33,76,75,27.03392392,18.61090816,18.55926938,15.21419395,9.498963265
mhl,79,3,93,33,77,0.090506908,0.034308544,0.019887028,0.017715193,0.002030083
mkd,84,67,68,12,77,0.307413804,0.215736112,0.0503117,0.042064748,0.037799627
mli,26,77,61,5,24,0.158325429,0.004024412,0.003728638,0.003371886,0.001881738
mlt,77,84,89,79,76,1.776735216,0.165625714,0.165069474,0.113647986,0.082908805
mmr,84,34,24,5,3,0.632506203,0.629058765,0.438246434,0.248464921,0.155613482
mng,28,84,26,27,61,0.212718937,0.202651174,0.032743933,0.024237291,0.013876281
mnp,84,3,65,93,75,0.005976852,0.001011094,0.001002945,0.000567203,0.00020265
moz,68,3,12,24,26,0.601879957,0.088894187,0.051347071,0.032572217,0.028213324
mrt,3,28,8,84,77,0.230298843,0.219233222,0.01479227,0.004296955,0.002084221
msr,3,76,75,93,87,0.002533218,0.00108976,0.000985198,0.000550797,0.000222627
mus,84,6,3,89,66,0.876954543,0.277226857,0.102096578,0.080898594,0.042065031
mwi,12,6,7,84,89,0.29522455,0.063832175,0.051663225,0.038080604,0.012184141
mys,77,75,76,33,42,31.63349279,23.80549894,14.45809509,5.740372545,4.830344585
myt,3,7,55,78,75,0.001535286,0.001032317,0.000534619,0.000431484,0.000201816
nam,3,66,52,68,1,0.308801691,0.120886133,0.079585012,0.074985365,0.055009089
ncl,67,28,66,3,93,0.281432536,0.154890075,0.025610909,0.015423018,0.006757362
ner,52,93,77,42,56,0.066459882,0.011592203,0.001981015,0.0017605,0.001569342
nfk,75,3,65,77,29,0.001190651,0.000459273,0.000254404,0.000173848,0.000139313
nga,33,34,7,93,61,19.70206304,1.165448389,0.472537671,0.219135623,0.145175131
nic,84,7,1,3,5,0.456560247,0.099183836,0.082258513,0.08104401,0.043719542
niu,29,3,28,84,5,0.000229805,0.000223799,0.000180976,0.000076688,0.000072224
nld,33,75,77,93,78,17.0505386,15.79752769,10.87731881,10.71277225,10.62450701
nor,33,34,68,3,79,28.26459376,9.242712982,3.59068818,3.260428624,2.202884604
npl,84,65,67,43,55,0.172736123,0.136563205,0.038696462,0.031827223,0.029959786
nru,74,27,3,2,64,0.009149835,0.006809849,0.005791313,0.002064642,0.000805636
nzl,2,1,5,24,3,2.608753162,2.288026754,1.209235078,1.055726189,0.626836104
omn,33,34,84,93,3,7.150704877,1.562717526,0.143599119,0.090231173,0.077733882
pak,65,84,4,89,61,4.3398402,2.387439474,0.361510822,0.286609157,0.23709062
pan,79,5,3,54,33,0.770099828,0.366926039,0.253548806,0.179326168,0.168770313
pcn,7,89,73,5,2,0.001168479,0.000236306,0.000149397,0.000124925,0.000109806
per,68,97,28,8,84,1.378612371,1.351978565,1.245765227,0.777051768,0.590047205
phl,77,75,84,76,5,20.08968438,8.555940823,2.437759361,1.994215479,1.248240503
plw,3,84,72,69,28,0.012059735,0.001356016,0.00057259,0.000502962,0.000096051
png,97,33,28,24,7,0.582470428,0.48233936,0.378759725,0.231353537,0.197701966
pol,78,77,82,71,69,4.734394141,3.852397282,3.73444665,2.934560116,2.228780344
prk,3,84,76,77,67,0.260510329,0.099126137,0.060017162,0.055262094,0.045578547
prt,78,84,77,65,85,4.487364135,2.967037848,2.457245579,1.648405018,1.466102498
pry,22,35,8,42,4,0.574928188,0.171938619,0.166359701,0.088973669,0.084616429
pse,84,5,78,79,77,0.014042663,0.009216907,0.008395985,0.004081888,0.003718417
pyf,66,5,93,3,79,0.126158725,0.007989465,0.007633205,0.007259792,0.003701553
qat,33,34,51,67,58,7.487671538,3.492297305,0.269833829,0.24760167,0.244749562
rou,84,67,85,77,33,4.406496406,1.252821397,1.200803409,1.101959538,0.864175961
rus,33,68,34,67,24,56.57741129,10.58664342,9.361575101,9.214020666,3.40566969
rwa,33,28,7,56,21,0.060194054,0.016702302,0.01627481,0.001700251,0.000735853
sau,33,51,34,58,93,63.42029344,3.639009021,2.738592032,2.285071688,0.362526931
scg,68,5,84,67,62,0.300974878,0.207757325,0.159027051,0.155144238,0.117746738
sdn,33,0,22,26,29,1.866922356,0.085857324,0.085653746,0.08161802,0.059832551
sen,3,52,27,42,33,0.256095803,0.107108966,0.049997682,0.049425934,0.044337065
sgp,75,77,33,51,93,21.92655967,21.04160663,11.81669902,7.83898794,4.187646646
sgs,51,67,55,58,54,0.000217484,0.000078897,0.000040553,0.000037342,0.000036854
shn,3,75,54,51,58,0.006790281,0.002032516,0.001815276,0.001768174,0.00105446
slb,24,3,7,22,29,0.074769455,0.021312102,0.008403536,0.003722159,0.00111842
sle,66,82,77,75,11,0.084476037,0.01874924,0.009845193,0.008166568,0.008065351
slv,84,7,64,6,77,1.6497149,0.11426805,0.104392164,0.096920641,0.081243963
smr,33,73,74,89,72,0.007647563,0.005342942,0.004419863,0.001775573,0.00163048
som,0,24,3,25,1,0.054562754,0.018806081,0.017169321,0.012307359,0.007881682
spm,3,79,76,84,87,0.003339114,0.000385112,0.000128424,0.000068805,0.000054201
stp,7,67,84,77,51,0.006867254,0.001144361,0.000513468,0.000382362,0.000380501
sur,28,97,3,79,33,0.315670928,0.113096679,0.0536714,0.022447059,0.010589962
svk,78,67,77,33,74,6.227227979,1.619429555,1.580033624,0.856569698,0.853132079
svn,78,77,82,54,74,1.406233016,1.325401477,0.806359302,0.803766426,0.56170258
swe,78,64,76,54,74,13.31800609,6.858884179,6.728836431,6.058012312,5.639120238
swz,84,6,9,5,25,0.137567573,0.081846615,0.05751844,0.035722479,0.032857986
syc,3,87,33,93,8,0.297978143,0.015576575,0.014194373,0.003040249,0.002744028
syr,33,0,5,84,4,3.835149976,0.240740152,0.225828292,0.185949816,0.181692493
tca,26,78,3,84,73,0.006423856,0.005024796,0.003153437,0.002031444,0.001924892
tcd,26,33,29,93,84,0.054735166,0.017888096,0.008288262,0.000419518,0.000417285
tgo,58,65,26,66,27,0.081985191,0.080843235,0.058999769,0.058574668,0.049205124
tha,77,75,76,84,78,10.21300005,9.884485892,5.626708253,4.086356645,3.635794046
tjk,68,26,5,65,84,0.278888784,0.13190125,0.031267069,0.028800376,0.01410087
tkl,26,84,65,89,33,0.009074624,0.008382067,0.002682951,0.001446647,0.001296127
tkm,34,33,65,84,26,1.812149106,0.280621632,0.101185884,0.051303587,0.04917294
tls,7,69,64,77,72,0.002169434,0.000525131,0.000442844,0.000306264,0.000230534
ton,5,93,7,3,29,0.009615482,0.005009624,0.003944503,0.003526046,0.001977991
tto,33,34,52,51,67,2.102235901,1.858936716,0.762945849,0.446636922,0.281291367
tun,84,77,33,56,65,3.131846943,0.94992162,0.792522299,0.347428293,0.248915739
tur,84,78,65,67,5,10.28498821,4.633855671,4.372775732,3.125169244,2.309438049
tuv,51,77,12,84,76,0.000730573,0.000289192,0.000284353,0.000200043,0.000185183
tza,3,7,5,28,66,0.139955149,0.084404338,0.074515906,0.064498311,0.06245071
uga,7,3,12,29,26,0.169002654,0.082156007,0.046877817,0.02605071,0.013370021
ukr,67,33,28,79,42,6.823122141,1.741185824,1.170308203,0.825007505,0.723680496
umi,84,75,67,72,89,0.007680195,0.007675586,0.004996319,0.003945157,0.000819195
ury,1,4,61,65,3,0.381797371,0.255006131,0.242331145,0.158596541,0.131010304
usa,77,78,79,71,74,79.91516099,56.53799351,38.71126739,38.30468481,33.50746777
uzb,26,65,34,68,5,0.711263981,0.216929319,0.18343161,0.166694512,0.135389396
vat,33,95,85,82,96,0.005178651,0.003042955,0.000118901,0.000118175,0.000112189
vct,79,5,4,89,3,0.043466515,0.017288793,0.004503869,0.002734548,0.001724451
ven,33,67,68,51,28,24.37720229,1.364833313,0.80528229,0.418388424,0.380974046
vgb,79,66,33,89,93,0.102613026,0.087563731,0.046163298,0.045193551,0.010808988
vnm,33,84,85,3,82,3.670393909,3.669211542,3.240432168,1.749596587,0.831829043
vut,3,79,22,7,24,0.030034325,0.019750246,0.003433958,0.003141084,0.002537428
wlf,67,29,83,77,75,0.000526988,0.000131412,0.000129999,0.000057555,0.000020979
wsm,77,84,3,93,5,0.005151869,0.002593838,0.002367015,0.002189916,0.001374089
yem,33,3,97,5,34,3.155456072,0.095886076,0.09545477,0.026571468,0.021713076
zaf,68,66,67,78,32,4.711412668,3.478236464,3.342958495,3.299524679,2.414704351
zmb,68,93,26,12,6,0.403516966,0.039179968,0.032232131,0.027984343,0.024245928
zwe,12,68,28,67,26,0.485009371,0.133634816,0.128404697,0.123496916,0.078204192
