country,top1,top2,top3,top4,top5,val1,val2,val3,val4,val5
gtm,84,5,7,6,33,1.594820683,0.537099035,0.458530339,0.242996555,0.166940542
gum,79,3,24,65,7,0.001551619,0.001546555,0.0006376,0.000496336,0.000431143
guy,97,6,3,28,4,0.129672333,0.10208548,0.054120623,0.050595026,0.039542656
hkg,84,77,89,75,65,8.837868294,8.801428676,4.665941082,4.000685214,3.996354536
hmd,2,64,84,89,62,0.000262486,0.000117718,0.000092915,0.000037285,0.000021242
hnd,84,5,7,3,12,2.376173879,0.322572048,0.191790496,0.162648171,0.093163053
hrv,84,79,77,33,54,0.474322275,0.380386573,0.308087353,0.293895617,0.219408383
hti,84,5,7,55,65,0.206620833,0.009532223,0.008224428,0.005000107,0.004473081
hun,76,71,77,78,75,3.529940354,3.439255697,3.403724341,3.105627571,2.840547367
idn,33,34,84,76,75,6.031049504,4.78272542,4.558398146,3.759416635,3.212049118
ind,66,84,65,89,51,7.69960515,5.816131513,5.767960281,2.364109746,2.192782928
iot,3,93,84,29,77,0.033476272,0.000238609,0.000182176,0.000168646,0.000110065
irl,54,51,75,89,77,25.79353649,20.99262498,12.73752036,5.219709807,3.716416777
irn,33,5,65,34,51,13.95504748,0.69694922,0.426312553,0.285266203,0.217645255
irq,33,4,5,28,8,7.443171647,0.021017483,0.005933764,0.00368357,0.003510237
isl,3,68,8,93,54,1.04610878,0.371925328,0.189936943,0.068518111,0.06707323
isr,66,76,77,93,89,8.890948549,1.909151493,1.902685466,1.539090743,1.117268585
ita,74,78,72,77,89,18.62095738,16.2975817,13.15619939,12.84423296,11.23626366
jam,28,84,11,5,6,0.676711279,0.183625216,0.070527522,0.062429776,0.061193412
jor,84,56,27,54,5,0.387145952,0.291316259,0.156156032,0.118447086,0.109749822
jpn,78,77,75,76,72,87.74030934,62.01061882,27.56848477,26.02432981,20.23765145
kaz,33,67,68,28,4,3.673478769,1.206685665,1.193320807,0.734195216,0.249579023
ken,7,5,29,33,84,0.502399869,0.233607298,0.22770385,0.188681193,0.124827612
kgz,26,28,12,97,5,0.0435763,0.038240068,0.019980565,0.014143444,0.01397874
khm,84,85,23,24,65,1.490723707,0.130861308,0.047005588,0.028502178,0.023655689
kir,3,93,67,22,2,0.024170934,0.001704671,0.000642069,0.000574159,0.00028837
kna,77,76,6,71,87,0.024662577,0.01319045,0.009663945,0.004661185,0.002929053
kor,77,76,78,75,65,26.46082181,19.24977985,14.88445383,13.06433063,9.071520385
kwt,33,34,58,51,71,11.93365413,0.649361743,0.291139602,0.160699154,0.056079682
lao,84,24,78,7,85,0.121347974,0.110812375,0.020465748,0.011368944,0.005464556
lbn,89,66,5,28,52,0.18343795,0.116590033,0.107483999,0.035538275,0.033340455
lbr,93,79,24,23,56,0.911991066,0.486474952,0.127874612,0.06470442,0.011821969
lby,33,34,67,51,56,9.132147431,0.161123734,0.137799279,0.129122134,0.044348091
lca,5,11,76,77,84,0.030869997,0.007700347,0.00607078,0.004490942,0.004352596
lka,84,7,66,62,65,2.256632685,0.51453126,0.257631007,0.16782475,0.155040247
lso,84,66,3,76,5,0.311896177,0.005681255,0.00119335,0.000381451,0.000336156
ltu,33,84,79,77,56,0.890057822,0.581716846,0.336609236,0.298287377,0.23566606
lux,67,89,54,75,65,1.60036927,0.568029442,0.499208614,0.483864379,0.348181395
lva,24,33,84,63,65,0.614725913,0.518903586,0.209031774,0.193483724,0.115653465
mac,84,85,65,89,77,2.072225936,0.179408752,0.110500887,0.064687094,0.02427251
mda,11,84,67,5,4,0.190222827,0.112729862,0.072214331,0.060735035,0.035949603
mdg,7,84,3,5,29,0.216097114,0.216010081,0.172935783,0.039102663,0.01366405
mdv,84,3,4,8,67,0.144343438,0.064088207,0.003602525,0.001124864,0.000949195
mex,78,77,76,33,75,27.192809,17.74112717,15.37623789,14.45105551,10.74351592
mhl,79,3,77,93,74,0.114953753,0.071165766,0.006104042,0.005027513,0.000648181
mkd,84,67,12,68,11,0.252484357,0.140603094,0.057617771,0.045261804,0.036202858
mli,26,77,61,89,5,0.10971675,0.005436906,0.004212193,0.00318634,0.002421094
mlt,77,84,89,79,33,1.395406596,0.166758628,0.16012562,0.122404513,0.082875122
mmr,34,84,24,5,3,0.67419434,0.641609197,0.360249851,0.307947566,0.16513689
mng,28,84,26,1,27,0.180626368,0.173239401,0.030104535,0.021379198,0.016596553
mnp,84,65,3,67,93,0.005445219,0.000788816,0.0003072,0.000228175,0.000182811
moz,68,3,12,33,24,0.505874074,0.100489619,0.031051492,0.029967707,0.025874149
mrt,28,3,8,84,79,0.242598622,0.208245623,0.011867746,0.005169362,0.002280344
msr,89,72,75,93,77,0.000665917,0.000539261,0.000189363,0.0001458,0.000138301
mus,84,6,3,66,89,0.810898023,0.275844281,0.090459157,0.073436891,0.069947278
mwi,12,7,6,84,5,0.285224579,0.049300827,0.033840237,0.031481017,0.007198063
mys,77,75,76,33,42,27.33277764,20.57784028,13.06440723,4.586356581,3.538391972
myt,79,3,55,76,78,0.023893767,0.00108763,0.000610567,0.000387929,0.000377063
nam,66,3,52,1,68,0.243705975,0.2377677,0.080574256,0.051978969,0.034528109
ncl,67,28,66,3,68,0.191380277,0.108605766,0.031599583,0.031348147,0.002541454
ner,52,34,33,28,93,0.051178226,0.009224782,0.007874775,0.004483707,0.003464461
nfk,56,29,59,64,65,0.001907326,0.000218675,0.00014033,0.000075308,0.000058074
nga,33,34,7,93,61,13.15255092,0.615942939,0.280515846,0.158489772,0.137492143
nic,84,3,7,1,5,0.409218136,0.091871807,0.08681677,0.075704623,0.036226055
niu,59,28,66,72,58,0.002049012,0.000200481,0.000167715,0.000095057,0.000080388
nld,33,75,77,78,51,14.31947711,13.97943436,9.667687826,9.213239211,8.004665
nor,33,34,3,68,79,23.57322251,7.835296953,3.000150541,2.844056234,1.904774197
npl,84,65,55,43,67,0.140545749,0.122582839,0.04159578,0.038333661,0.029518383
nru,27,3,58,88,8,0.006267364,0.002407297,0.001414692,0.000652676,0.000451291
nzl,2,1,5,24,3,2.157009983,1.96187051,0.997058592,0.987777087,0.625638056
omn,33,34,93,84,3,6.201567774,1.123509352,0.321325646,0.129224683,0.069888272
pak,65,84,4,89,61,3.903750554,2.054965042,0.354488656,0.261833248,0.230278272
pan,79,5,76,54,3,0.59993131,0.332932583,0.221785992,0.221597148,0.210469476
pcn,66,73,7,74,78,0.000889129,0.000263053,0.000204997,0.000173871,0.000157386
per,68,28,8,84,5,1.228956501,1.090203072,0.830895177,0.479971556,0.420757671
phl,77,75,84,76,5,16.54853825,8.550137991,2.399775044,1.737899366,1.10983112
plw,84,3,69,93,68,0.014260527,0.008241769,0.002399542,0.000188711,0.000132409
png,33,97,28,24,7,0.368604362,0.339289195,0.200246535,0.194801367,0.142490834
pol,78,77,82,71,84,3.139114184,2.721671551,2.706863829,2.036183715,1.83296635
prk,3,84,77,33,65,0.236613761,0.104026302,0.055672942,0.054246964,0.052145935
prt,78,84,77,65,85,3.638191293,2.528563214,2.064127983,1.464514524,1.384434323
pry,22,35,8,1,61,0.339031911,0.175975818,0.133359508,0.066922281,0.05503344
pse,84,76,5,66,29,0.016711716,0.012464789,0.005904202,0.003322241,0.003005342
pyf,66,3,5,79,42,0.121177593,0.009502879,0.007146126,0.002817014,0.002423646
qat,33,34,51,67,58,5.867319897,2.746304755,0.225414193,0.21125021,0.17580395
rou,84,85,67,33,77,3.639095858,0.901887863,0.875600651,0.858055562,0.69466429
rus,33,68,34,67,93,42.30238208,9.646494177,8.716588653,6.833211982,3.333164627
rwa,33,28,7,65,66,0.053478971,0.022071044,0.021088657,0.001052172,0.000900489
sau,33,51,34,58,89,48.4176744,2.769760828,1.933311103,1.760465191,0.280771678
scg,68,5,84,67,4,0.354305695,0.185563135,0.152179466,0.129171308,0.110108771
sdn,33,0,22,29,26,1.414554216,0.109175024,0.08927742,0.048471962,0.039547383
sen,3,52,42,33,56,0.215327756,0.144476114,0.055335332,0.034083946,0.027074103
sgp,75,77,33,51,93,20.57958299,17.03854944,9.770892999,4.880848882,3.941735856
sgs,58,51,77,54,87,0.000356176,0.00021791,0.000112296,0.000041769,0.000036038
shn,3,75,77,67,54,0.007460972,0.004691611,0.000535492,0.000511736,0.000481163
slb,24,3,7,22,89,0.056682634,0.018554333,0.005141367,0.00068853,0.000614558
sle,66,82,95,77,11,0.036744733,0.028479606,0.016154093,0.014252636,0.007534567
slv,84,7,64,93,77,1.613386062,0.118373692,0.118258702,0.090368757,0.075678787
smr,74,73,84,69,89,0.002697649,0.001941147,0.00149262,0.001195782,0.001098556
som,0,3,24,25,1,0.056672257,0.014833061,0.012437143,0.012290923,0.008649806
spm,3,25,64,29,84,0.004147281,0.000169745,0.000135833,0.000094967,0.000082529
stp,7,3,2,24,93,0.004737288,0.000546199,0.000406237,0.000273835,0.000260114
sur,28,3,97,4,5,0.25148809,0.057853442,0.034456474,0.015614775,0.006713729
svk,78,33,67,77,74,2.955246659,1.310709759,1.149052538,1.03724037,0.612827822
svn,78,77,82,54,74,1.243235337,1.034598925,0.678617947,0.529405473,0.434654861
swe,78,76,64,74,54,10.05631609,6.263497408,5.930749334,4.741972412,4.498746628
swz,84,6,9,55,25,0.091479825,0.079802271,0.040678925,0.037346687,0.031392605
syc,3,87,33,76,93,0.26477266,0.012574192,0.01028776,0.005946555,0.003126739
syr,33,0,5,26,84,4.419707523,0.305592289,0.243521963,0.202444272,0.184686336
tca,73,3,84,26,5,0.004928235,0.004353043,0.001928718,0.001692654,0.000972278
tcd,26,29,79,72,93,0.044842649,0.009043251,0.00332157,0.000468382,0.0003385
tgo,27,26,7,66,3,0.043679181,0.032353235,0.017730117,0.01772596,0.014430772
tha,75,77,76,84,3,8.924281428,8.34950727,4.785569798,3.778577954,3.461864011
tjk,68,26,5,65,28,0.222466393,0.08144756,0.034609991,0.024010471,0.015508816
tkl,33,84,65,89,26,0.005086405,0.002258805,0.002224153,0.001822239,0.001499894
tkm,34,33,65,26,84,1.766172965,0.232863321,0.076222961,0.054207357,0.042810431
tls,78,7,5,69,65,0.009913866,0.002636367,0.000528267,0.000321727,0.000277882
ton,5,3,93,7,29,0.010811338,0.00399915,0.003508092,0.002643785,0.00212149
tto,33,34,52,67,51,1.563608667,0.654326368,0.399839773,0.286505324,0.286496932
tun,84,77,33,56,52,2.804054573,0.719354974,0.488685652,0.282538072,0.222520975
tur,84,65,78,67,5,8.425164438,3.57061971,2.849749419,2.15122296,1.986647393
tuv,84,65,76,33,5,0.116839693,0.024963682,0.024195776,0.023794494,0.016971946
tza,3,66,5,28,7,0.135275047,0.074934652,0.070782757,0.067660249,0.059396629
uga,7,3,12,29,26,0.126084756,0.086144654,0.044139117,0.020267022,0.011770891
ukr,67,33,4,28,84,4.17747486,1.185647932,1.082117967,0.99514803,0.493435729
umi,84,75,65,74,32,0.006345319,0.001420582,0.000970196,0.000687495,0.000610099
ury,1,61,4,65,2,0.285152932,0.204792527,0.190951531,0.14939461,0.123155334
usa,77,78,79,71,75,79.40320634,53.96592392,38.81983169,37.78919043,34.17451919
uzb,26,65,97,68,5,0.51617827,0.17634236,0.143017174,0.109667658,0.088434162
vat,95,93,84,4,59,0.002095277,0.000734913,0.000664427,0.000197424,0.000150991
vct,79,5,3,89,4,0.101316153,0.023861681,0.012036051,0.005834095,0.004563018
ven,33,67,68,51,27,19.84496674,1.07519438,0.689713535,0.433751877,0.379499154
vgb,33,66,79,93,89,0.167180281,0.076108033,0.024184689,0.015136892,0.014885436
vnm,33,85,84,3,4,2.920580733,2.633370143,2.262226949,1.47282087,0.652248218
vut,79,3,42,24,7,0.023116447,0.013470679,0.003925937,0.002537936,0.002507173
wlf,77,59,29,65,7,0.000408419,0.000135353,0.000128724,0.000082951,0.000078277
wsm,77,93,3,84,5,0.01776974,0.004317932,0.003917673,0.003336244,0.001393024
yem,33,3,97,5,34,2.212114088,0.069533006,0.051867069,0.024732058,0.023053774
zaf,68,66,78,97,67,4.08821382,2.793746097,2.488757208,2.439108506,2.278201686
zmb,68,26,65,66,29,0.389284186,0.03057089,0.02537117,0.022928954,0.019615856
zwe,12,67,26,28,68,0.559472364,0.111075752,0.07993666,0.079410684,0.074847575
