country,top1,top2,top3,top4,top5,val1,val2,val3,val4,val5
hun,76,77,78,71,75,14.40471646,6.108664367,5.871676043,5.328028018,3.35080935
idn,32,33,42,28,84,13.36687232,11.29323401,10.615833,8.092083473,6.940789373
ind,66,33,84,65,28,17.81159074,15.56650549,12.35940738,9.146727149,8.598432964
iot,54,59,8,78,26,0.001784327,0.000517821,0.000422154,0.000407879,0.000227791
irl,54,51,75,89,55,38.43850269,33.43987565,8.256138481,6.262852638,6.235760764
irn,33,51,93,34,28,46.60985842,2.014915442,1.558143277,1.124877735,1.120947275
irq,33,97,93,5,51,32.55023558,0.651794754,0.11211576,0.106818877,0.021200823
isl,3,68,67,8,54,1.518709821,0.928888551,0.165619791,0.121545725,0.109845095
isr,66,77,54,87,76,8.930562202,5.196390319,4.82273814,1.583716414,1.581145063
ita,74,78,77,72,54,37.20249796,23.38129461,19.87047253,19.48462445,18.9727329
jam,28,51,11,6,5,0.53087809,0.212759518,0.10183152,0.067696954,0.053473579
jor,56,84,27,54,93,0.771608999,0.73772997,0.443958818,0.418979799,0.226939145
jpn,78,77,74,72,67,104.722928,81.78056241,31.2319908,27.9595525,26.93422979
kaz,33,28,68,67,34,18.29097756,2.412973513,2.321495357,2.215194046,1.878256789
ken,7,29,5,84,33,0.911400298,0.573797521,0.388624926,0.190826556,0.138140104
kgz,5,84,35,28,26,0.222606234,0.096751235,0.036200544,0.024888132,0.022859114
khm,84,85,27,97,23,3.113337607,0.317976226,0.20008712,0.167159297,0.085271705
kir,3,79,89,8,28,0.022928385,0.004621239,0.000462114,0.000336319,0.000320835
kna,77,76,71,93,79,0.021313587,0.019615852,0.007189796,0.006981049,0.002797492
kor,77,76,79,78,33,63.73531719,39.94005127,32.57388423,30.84020636,20.36612569
kwt,33,34,58,51,56,37.46348581,1.50943458,0.718889728,0.666812118,0.193864988
lao,68,28,84,24,35,0.350138317,0.244283308,0.186825762,0.173744127,0.084255064
lbn,89,66,5,77,93,0.397089263,0.191815973,0.151286267,0.143134985,0.129259076
lbr,79,33,23,97,28,0.886217256,0.171923793,0.137943193,0.016826731,0.012688891
lby,33,34,97,51,67,29.70684139,3.655390317,0.693133234,0.322335518,0.157908582
lca,33,5,76,93,77,0.118947296,0.025676983,0.009485323,0.003357342,0.002404264
lka,84,7,66,62,3,3.315764504,0.812930937,0.378447364,0.294285201,0.21659706
lso,84,66,65,93,77,0.27209376,0.144955634,0.005847856,0.003273428,0.002733517
ltu,33,82,56,58,93,2.750349786,0.832046491,0.758341616,0.536297735,0.481109266
lux,67,75,93,65,89,2.661895201,1.737421295,0.78163284,0.686675589,0.685163746
lva,33,24,63,93,67,1.295369351,0.625453214,0.332109776,0.324908468,0.319090068
mac,84,89,28,58,77,0.414064052,0.133973006,0.124879322,0.051728811,0.043805098
mda,84,5,67,11,22,0.214754083,0.163253935,0.156759774,0.148404711,0.081110508
mdg,84,3,7,97,5,0.522865074,0.154645609,0.15450415,0.067834174,0.05287999
mdv,3,28,71,93,76,0.096190606,0.001877674,0.001744901,0.001701175,0.001377767
mex,78,76,33,77,75,32.36672586,29.34835173,26.67775836,20.8778479,9.171701753
mhl,79,3,33,89,93,0.543060959,0.063515651,0.061991123,0.005256707,0.003232432
mkd,84,67,93,12,28,0.610061299,0.515464368,0.243655265,0.158678014,0.154619794
mli,26,97,22,33,5,0.078331871,0.03846104,0.012227952,0.008994,0.008808306
mlt,77,33,79,54,89,1.508429421,1.215805064,0.248502099,0.243310532,0.187506855
mmr,34,5,24,84,3,2.295449629,0.957762459,0.578470078,0.410920912,0.279640749
mne,68,35,79,67,11,0.144037323,0.05709909,0.051653581,0.041149152,0.02235863
mng,28,32,97,33,26,0.765633355,0.296131501,0.128626379,0.106543311,0.072432762
mnp,84,72,79,83,89,0.000838375,0.000526641,0.000485811,0.000377881,0.000167463
moz,68,35,33,12,34,0.890171634,0.228652168,0.228518906,0.133703851,0.118783247
mrt,28,3,33,8,97,0.908474047,0.311557102,0.206541474,0.022052448,0.001885022
msr,72,65,77,74,93,0.001326205,0.00094478,0.000816306,0.000527968,0.00043972
mus,84,6,3,89,65,0.73524685,0.240876989,0.231381383,0.06515615,0.057843409
mwi,12,5,7,6,84,0.560710134,0.089166691,0.061111527,0.046562665,0.02178462
mys,77,75,33,76,42,44.52890019,20.56843868,18.16433937,12.30798091,10.29547721
myt,3,55,74,69,72,0.006027024,0.000511585,0.000509727,0.000410165,0.000396268
nam,68,3,52,28,66,0.41829542,0.35081886,0.303875069,0.279812573,0.260810948
ncl,67,28,32,3,93,0.399894967,0.346535149,0.016998675,0.010610257,0.009226487
ner,52,33,5,93,77,0.270553634,0.090469874,0.008083271,0.004715318,0.002215794
nfk,74,77,65,76,78,0.00060978,0.000392502,0.000390537,0.000376554,0.000280646
nga,33,34,7,93,61,42.49700838,3.664177752,0.745832977,0.320776395,0.16825248
nic,84,7,1,77,3,0.861952461,0.248012787,0.168874657,0.165985503,0.147879905
niu,78,71,74,69,87,0.036251625,0.009318946,0.004742141,0.002765052,0.002344373
nld,33,93,75,77,51,43.57509588,20.96092147,17.39166609,15.32565076,13.99560553
nor,33,34,3,93,68,40.12152231,23.932186,7.078574973,5.587847817,5.236861299
npl,65,67,84,89,7,0.154672932,0.082920399,0.070874675,0.049804991,0.032807925
nru,27,58,84,3,89,0.017842222,0.000483943,0.000334992,0.000280008,0.000239929
nzl,2,1,5,24,33,4.530609825,3.138073924,1.507888286,1.280278439,1.164138057
omn,33,34,68,58,56,12.97592084,3.799083887,0.516230921,0.380629751,0.371329564
pak,65,84,4,97,66,6.224544383,3.519035437,1.81023517,0.87655374,0.729649232
pan,79,33,5,76,84,1.67761475,0.649761772,0.306513043,0.254511936,0.253347443
pcn,5,7,64,72,84,0.000401921,0.000259919,0.00017809,0.000111708,0.000104621
per,28,97,68,8,5,6.724723913,6.275379634,2.782259784,1.486600953,1.461565712
phl,77,75,5,76,84,20.9149851,5.394736351,2.196514487,2.164032648,1.497219574
plw,3,93,54,11,28,0.015295793,0.000184883,0.000110686,0.000110136,0.000103242
png,97,28,33,7,42,1.530871636,0.940932266,0.820788647,0.372552433,0.360395883
pol,78,77,82,76,93,13.68758278,8.581962003,6.093992951,5.248638714,5.072460103
prk,32,28,84,67,3,0.234351398,0.133046612,0.125313218,0.097019411,0.054879846
prt,78,84,77,69,85,3.729673187,2.906220721,2.106947654,1.562417719,1.497194093
pry,22,1,4,8,35,0.992737315,0.488140045,0.441298822,0.338553686,0.242585555
pse,66,54,84,5,77,0.019564279,0.008970886,0.005132015,0.005047562,0.004174879
pyf,66,5,3,42,89,0.094308435,0.007619628,0.007550493,0.004965208,0.004311466
qat,33,34,58,56,51,21.52988205,15.33002113,0.850105382,0.62239432,0.51944167
rou,77,78,84,76,33,4.008179327,3.451275386,2.983877399,2.133612682,1.745968592
rus,33,34,67,68,93,142.4005656,25.93600373,16.91830953,14.96788964,13.76305842
rwa,7,28,63,78,71,0.074776445,0.069604203,0.017829357,0.011257884,0.001324179
sau,33,51,58,34,56,129.0090822,6.511436819,6.190139623,4.045034825,0.780268017
sdn,33,97,22,0,29,6.295266133,0.636996594,0.132688114,0.123148845,0.082431072
sen,3,52,97,5,42,0.271249455,0.184670484,0.071478874,0.061375799,0.043648506
sgp,77,33,51,93,75,34.89008302,30.90714652,13.66719901,13.38748504,12.78164498
sgs,79,88,78,89,87,0.01209758,0.007817367,0.003519221,0.003034669,0.001099401
shn,3,32,75,54,65,0.009166037,0.00563881,0.001877894,0.00056801,0.000492702
slb,24,3,42,7,22,0.187501695,0.03001239,0.015101237,0.011964072,0.003323662
sle,66,28,7,78,24,0.063547766,0.060454318,0.031492801,0.019929135,0.010408924
slv,84,7,64,89,4,1.280437265,0.251405317,0.17108724,0.154755018,0.139429881
smr,65,74,54,89,84,0.015182874,0.014155457,0.013079955,0.011497199,0.009694969
som,0,97,24,1,21,0.085627545,0.033411526,0.030126576,0.013972335,0.004978623
spm,3,72,84,51,77,0.007675243,0.000475946,0.000171602,0.000133251,0.000127532
srb,67,4,84,5,68,0.677310719,0.476453572,0.476199916,0.421432763,0.39182518
stp,7,89,88,79,78,0.00814662,0.002109755,0.00206459,0.001708051,0.000377268
sur,97,28,3,5,33,0.638450066,0.338583878,0.070651216,0.057567365,0.042406292
svk,78,76,77,67,33,8.724152977,7.830189018,3.12578331,2.633141316,1.921564707
svn,78,77,54,74,93,2.624386496,1.905228483,1.613183451,1.062967194,0.951397666
swe,78,54,74,64,33,10.04664989,8.660940009,8.401225558,8.297790641,6.196636818
swz,6,55,84,9,25,0.153829882,0.10141561,0.089632606,0.07887625,0.041561867
syc,3,87,33,75,41,0.259097757,0.00832289,0.006554238,0.005000953,0.003498074
syr,33,5,65,93,27,3.196556754,0.293325356,0.279305552,0.189895842,0.178262956
tca,3,93,12,78,75,0.004395642,0.003822329,0.002651019,0.001867658,0.001744411
tcd,33,26,29,93,64,1.995162933,0.02173615,0.017248778,0.007162596,0.00579212
tgo,7,66,27,97,24,0.313458083,0.121343929,0.096682311,0.048639873,0.026531683
tha,75,77,78,76,74,19.51667983,18.19696605,12.03602482,8.387548165,7.005749811
tjk,68,5,26,84,3,0.454712291,0.140079243,0.072985737,0.014936932,0.009943551
tkl,93,74,5,84,69,0.01198201,0.00266545,0.002012019,0.001399486,0.001192451
tkm,34,33,93,65,26,0.770308619,0.612426115,0.181329659,0.116872171,0.089599832
tls,34,7,68,89,33,0.073672204,0.007847127,0.003432692,0.003035356,0.001360351
ton,3,5,93,29,76,0.005223704,0.003071998,0.001416252,0.000695132,0.00057734
tto,34,33,52,51,67,4.250682182,3.043161884,1.137450671,1.063294743,0.429655638
tun,84,77,33,56,85,3.453743748,1.921734043,1.710733381,0.653156011,0.451773941
tur,84,78,67,65,77,12.5164745,11.31197178,9.163642822,6.637470559,6.139075611
tuv,3,79,68,76,89,0.002333055,0.000329315,0.000290307,0.000270126,0.000102693
tza,97,7,5,28,12,0.373327308,0.21793182,0.169305134,0.169069428,0.163568494
uga,7,3,12,29,97,0.371350401,0.122368987,0.087310933,0.053633623,0.046851909
ukr,67,4,28,33,42,12.94891841,4.085584775,2.662061256,2.07726484,1.714011308
umi,54,3,89,11,87,0.020403804,0.003461206,0.00098013,0.000894212,0.000864756
ury,1,4,25,22,2,1.049359761,0.698250342,0.413387328,0.368863446,0.29871747
usa,77,78,71,79,74,74.29310943,59.94634598,56.53755845,54.48262707,48.34633972
uzb,34,52,68,26,5,1.627681864,0.363548535,0.334387997,0.296693837,0.292087291
vat,32,89,62,79,74,0.008854619,0.00059587,0.000370579,0.000272761,0.000271234
vct,79,95,5,29,4,0.144687611,0.037118525,0.011952152,0.007627303,0.004089409
ven,33,67,68,28,51,41.00635455,1.021932981,0.692371996,0.38779616,0.349823663
vgb,66,79,89,76,4,0.113885202,0.048212368,0.030706171,0.012490542,0.007637326
vnm,84,33,85,89,3,8.733004036,6.074542763,6.068322928,3.788942309,3.602453982
vut,3,79,29,7,42,0.125264624,0.030412448,0.00416072,0.002888004,0.001926421
wlf,76,72,54,58,69,0.000163138,0.000157504,0.00007023,0.000045572,0.000040363
wsm,77,67,3,68,74,0.029408182,0.0032657,0.001910443,0.001832768,0.001785326
yem,33,97,3,5,34,3.938371893,0.471245497,0.15372865,0.06310739,0.052958221
zaf,68,28,67,78,32,9.285510905,8.136478658,5.041064152,4.915137319,4.868657259
zmb,68,28,12,93,69,2.225762077,0.254940522,0.153948012,0.059049416,0.055007394
zwe,12,68,67,26,6,0.259712116,0.094383256,0.093020691,0.090315061,0.088621589
