country,top1,top2,top3,top4,top5,val1,val2,val3,val4,val5
brn,33,34,84,89,93,1.570778675,1.300479779,0.294111237,0.062216609,0.015730066
btn,52,67,63,71,24,0.006855761,0.006172513,0.001236954,0.00120043,0.001121967
bvt,66,77,69,29,29,0.000080278,0.000011571,0.00000042,0,0
bwa,66,28,1,93,84,0.379215789,0.080050705,0.041184798,0.026036699,0.022871506
caf,66,24,26,7,12,0.154719424,0.027951696,0.012520354,0.005372747,0.003079991
can,78,33,93,76,64,53.28365332,15.95240617,14.62340885,12.36538759,11.24595839
cck,77,58,89,74,33,0.000179956,0.000136032,0.000098953,0.000084889,0.000081748
che,54,88,97,77,66,7.585496508,6.705537099,5.888661138,5.826805536,5.766412006
chl,68,28,5,3,25,4.730724531,2.711041217,1.956944284,1.573918232,0.925763841
chn,84,89,77,76,75,49.65956349,49.35749118,39.04828981,33.66216539,32.18447699
civ,7,33,5,24,26,1.592115416,0.436695554,0.325415637,0.240891717,0.128881532
cmr,33,24,5,7,68,0.799019085,0.462375448,0.18039095,0.175062974,0.114179511
cod,66,33,28,68,7,0.663879601,0.176333924,0.089112379,0.045202225,0.02787562
cog,33,66,24,34,68,1.403235659,0.09616184,0.084133566,0.065353705,0.05672503
cok,66,89,5,84,8,0.005796231,0.000486013,0.000277939,0.00026267,0.000246148
col,33,7,32,5,84,4.512484142,1.266893497,1.002653987,0.801375116,0.584601569
com,7,55,75,5,89,0.011399748,0.002937178,0.000166957,0.000155201,0.0001116
cpv,61,84,34,3,71,0.004417163,0.003124211,0.002803522,0.001071862,0.000807949
cri,75,5,77,84,7,1.412598138,1.382461322,0.888994504,0.785653699,0.307333757
cub,6,28,12,3,5,0.468883006,0.261743754,0.120705356,0.089315925,0.063862839
cxr,27,56,54,68,93,0.010019256,0.00321067,0.000657792,0.000150628,0.000134492
cym,79,33,66,93,77,0.20491514,0.005799161,0.005649701,0.002942009,0.001551961
cyp,79,5,84,78,54,0.14803116,0.079456852,0.063097387,0.059327525,0.042554451
cze,78,77,74,69,67,4.435219673,3.044557672,1.465610895,1.450264046,1.288350547
deu,78,77,74,72,71,90.44726102,38.02396451,30.78296766,26.27529564,16.80199873
dji,61,22,28,0,74,0.001074411,0.0007437,0.000564764,0.000511467,0.000489431
dma,55,5,67,87,75,0.020868793,0.018617346,0.01127385,0.003445834,0.003124832
dnk,1,33,54,74,93,3.175350403,2.849787014,2.71627616,2.572193562,2.248957142
dza,33,34,93,52,67,10.94837895,4.959025652,0.521157182,0.088879886,0.063795282
ecu,33,5,3,29,7,2.286525348,1.524699876,0.700922724,0.217255086,0.151647248
egy,33,84,65,5,26,2.070022889,0.650190078,0.458268781,0.252921525,0.194818149
eri,3,97,77,61,29,0.002571693,0.002151274,0.001237854,0.001132259,0.00084785
esh,77,26,58,87,65,0.007852694,0.000557772,0.000204356,0.000133533,0.000129742
esp,78,5,77,93,74,22.3735769,6.751331993,4.74269283,3.815929507,3.560222032
est,76,33,24,84,65,1.084425574,0.929185525,0.336060294,0.188671504,0.153915804
eth,7,22,21,61,5,0.242092218,0.026645035,0.022566217,0.019756485,0.013796561
fin,76,64,77,67,72,8.085310485,8.052084818,2.216623393,1.821992981,1.734586453
fji,84,6,3,97,24,0.206207972,0.114125576,0.044340252,0.032416822,0.018836568
flk,3,26,29,56,93,0.069210411,0.001768114,0.001243425,0.001012643,0.00084656
fra,78,79,77,93,74,35.13364924,24.3522413,17.86598311,13.70262918,10.54409732
fro,3,8,93,29,79,0.317243085,0.017847217,0.008753222,0.007093779,0.004426609
fsm,3,84,93,66,29,0.048207879,0.013014362,0.001982875,0.000247361,0.000208453
gab,33,24,28,63,3,2.505924307,0.449734839,0.134186442,0.034972948,0.016298876
gbr,75,33,78,77,93,21.04375848,20.75991609,19.27890098,16.16578222,14.60689173
geo,33,28,11,5,67,0.187330151,0.104218812,0.050158259,0.030556601,0.020872886
gha,7,68,24,3,66,0.423881329,0.167646668,0.109026455,0.088121644,0.082897111
gib,66,89,79,33,28,0.012418705,0.011973437,0.007546861,0.00399776,0.003606044
gin,28,66,33,3,7,0.446172887,0.149494275,0.051028258,0.025850923,0.013932096
gmb,66,3,22,5,68,0.016830343,0.008052028,0.004118188,0.002333209,0.000488175
gnb,5,33,3,26,24,0.054303661,0.051582034,0.004865391,0.003302409,0.001451894
gnq,33,24,3,34,63,0.960602605,0.087658038,0.032255867,0.027439283,0.006081771
grc,84,33,5,93,68,1.011783214,0.975217165,0.912416887,0.6616879,0.598119468
grd,7,77,93,4,3,0.015755567,0.015418096,0.004854355,0.003825073,0.002659319
grl,3,79,93,72,29,0.341053756,0.009230037,0.00635452,0.00195064,0.001911655
gtm,84,7,5,6,33,1.417846834,0.742813969,0.465164862,0.160741196,0.15423435
gum,33,3,93,79,28,0.046289145,0.033635096,0.026666382,0.003076721,0.001527255
guy,6,97,28,3,4,0.121105658,0.112020954,0.094126592,0.052577273,0.048974602
hkg,84,77,89,65,75,10.38120731,10.35205586,5.108810085,4.049212087,3.935664812
hmd,97,11,55,89,59,0.000100351,0.000068548,0.000040794,0.000029858,0.000012539
hnd,84,7,5,3,77,2.279991495,0.322787905,0.282184585,0.201741928,0.073584108
hrv,79,84,33,77,54,0.458648903,0.441279834,0.310204752,0.221827487,0.179731348
hti,84,7,5,65,55,0.243456455,0.012330762,0.011975254,0.005705842,0.004388276
hun,75,77,76,71,78,4.112452337,2.803040594,2.602092955,2.599671748,2.571727033
idn,33,34,84,76,77,7.13168982,6.251247201,4.872099561,3.424890623,3.393430145
ind,66,65,84,51,89,7.072398207,5.58352814,5.458405787,1.836226438,1.818929483
iot,3,33,75,76,27,0.048371392,0.000906637,0.000823019,0.000658412,0.000400975
irl,51,75,54,77,89,20.56421716,13.24415765,5.507810086,4.231966946,4.102185185
irn,33,5,65,34,51,18.44235115,0.609972645,0.522016149,0.309294227,0.187319366
irq,33,34,78,27,54,14.20072922,0.000904092,0.000748208,0.000682571,0.000540978
isl,3,68,8,67,93,1.134735777,0.367787398,0.116878679,0.048408647,0.031236496
isr,66,76,77,93,87,8.427350136,2.980949348,2.787073874,1.839737046,1.322728568
ita,74,78,72,77,89,16.43441914,16.07252317,12.48735,12.05482496,10.5660276
jam,28,84,66,6,11,0.605535826,0.318827627,0.137968921,0.068476361,0.062750153
jor,56,27,5,54,84,0.315836621,0.137472821,0.106486663,0.073894618,0.063050821
jpn,78,77,75,76,72,82.99414152,78.4946469,36.49249237,30.52361709,23.44132763
kaz,33,67,68,28,4,3.511223981,1.119454027,0.986361009,0.884743385,0.406415185
ken,7,5,29,33,3,0.547293705,0.198713798,0.169821633,0.096852226,0.068114559
kgz,97,28,12,26,5,0.098153157,0.055453014,0.037582783,0.027130762,0.024544315
khm,84,85,63,23,3,1.0961349,0.099717997,0.048714993,0.044563022,0.016004277
kir,3,79,76,22,93,0.01607465,0.001048131,0.000943798,0.000643387,0.000466091
kna,77,79,71,6,76,0.02281927,0.01887223,0.007651017,0.007552018,0.002917667
kor,77,75,76,78,65,31.30599043,15.84638957,13.6175136,13.17153513,10.7639638
kwt,33,34,58,51,93,14.76261515,0.790773737,0.348419901,0.169814385,0.07093488
lao,84,24,78,7,93,0.113662027,0.100277193,0.05792832,0.017138657,0.006448256
lbn,89,66,5,79,28,0.151481338,0.119899069,0.089403852,0.040800132,0.031880124
lbr,79,24,66,23,33,0.393640189,0.09452166,0.092799156,0.05919052,0.032206195
lby,33,51,34,67,56,11.71647221,0.256241403,0.215271355,0.089653632,0.066007759
lca,5,11,77,84,76,0.044389485,0.009008714,0.006090326,0.005899468,0.005363988
lka,84,7,66,65,62,2.355074217,0.402555076,0.259929083,0.222628233,0.153468394
lso,84,66,2,77,3,0.137498828,0.017322069,0.000469779,0.000429775,0.000224075
ltu,33,84,56,77,28,0.629939716,0.500065109,0.215635855,0.20794875,0.19815508
lux,67,89,93,68,77,1.580135987,0.423319468,0.348583919,0.321414618,0.305577655
lva,33,24,84,63,65,0.805164915,0.584928555,0.190077461,0.152862712,0.121666497
mac,84,85,65,77,89,2.082387576,0.143017264,0.133287176,0.049226768,0.037287597
mda,11,67,84,5,65,0.152482464,0.11605769,0.090372501,0.063118146,0.033699111
mdg,84,7,3,5,65,0.333840358,0.170837475,0.142206797,0.05739358,0.013122888
mdv,84,3,93,79,81,0.108123064,0.02613843,0.001131003,0.000844742,0.000399872
mex,78,77,76,33,75,27.33825625,19.00640925,16.85997733,15.6533558,10.67595725
mhl,3,79,93,33,75,0.016027678,0.005932043,0.004227947,0.00211718,0.0009776
mkd,84,67,68,79,12,0.288143063,0.213535334,0.114829182,0.064396287,0.044060356
mli,26,77,75,66,89,0.155296146,0.013348177,0.007828065,0.005231464,0.0048154
mlt,77,33,84,89,79,1.207723204,0.146172449,0.141602333,0.12062346,0.097475795
mmr,84,24,3,34,5,0.717637057,0.373385599,0.16768905,0.097761301,0.089967678
mng,28,84,26,27,21,0.16804739,0.132925554,0.04387244,0.018064094,0.013929163
mnp,84,65,76,74,64,0.008162007,0.000613863,0.000186479,0.000143198,0.000135972
moz,3,5,26,68,24,0.102111674,0.030798091,0.030120493,0.02738046,0.026666832
mrt,3,28,8,84,56,0.222588959,0.201629661,0.005551984,0.002272233,0.001577357
msr,3,42,54,77,75,0.000382487,0.000366528,0.000281813,0.000184254,0.000129057
mus,84,6,3,89,65,0.867917266,0.19331256,0.111535367,0.0520715,0.048544523
mwi,12,7,84,6,5,0.270070307,0.075778841,0.024222045,0.022280375,0.005589577
mys,77,75,76,33,34,27.73122187,22.27678897,13.72483345,4.669454347,3.090211331
myt,28,55,77,7,78,0.00134058,0.001048035,0.00092535,0.000165119,0.000067579
nam,3,66,52,1,33,0.248670378,0.079774778,0.052166072,0.037552787,0.015059332
ncl,67,28,3,69,74,0.258493665,0.207719145,0.017396929,0.001462176,0.001221217
ner,33,52,26,78,69,0.235955146,0.077748406,0.002227487,0.002014421,0.001987739
nfk,3,29,77,72,93,0.000451813,0.000325776,0.000194805,0.000127333,0.000067745
nga,33,34,93,7,24,19.34554991,0.60209589,0.123084435,0.121273037,0.089710041
nic,84,7,3,1,5,0.316925169,0.160727766,0.119998552,0.05371026,0.037621847
niu,5,3,26,67,71,0.000228483,0.000103127,0.000060855,0.000054967,0.000043371
nld,33,75,93,77,78,16.39562948,16.01737992,11.72613751,11.33358572,8.654857861
nor,33,34,68,3,64,28.05348933,4.970978866,3.08636007,3.058393718,1.312095903
npl,84,65,55,43,89,0.262678599,0.173218268,0.052036404,0.05022548,0.029244245
nru,27,51,3,78,64,0.023275901,0.001372582,0.00129245,0.000866212,0.000528325
nzl,2,1,5,24,3,1.907128055,1.674348577,0.935290259,0.857057513,0.610927008
omn,33,34,84,89,93,7.759209172,0.435090064,0.153876286,0.059091934,0.056018864
pak,65,84,4,89,61,3.670693486,1.937355954,0.370529466,0.223671397,0.199888251
pan,79,5,33,84,3,0.302490402,0.295607087,0.195754478,0.141579454,0.134739393
pcn,5,75,74,93,77,0.001265479,0.000205825,0.000161581,0.000135181,0.000133183
per,68,8,28,84,33,1.345499124,0.890662435,0.729759692,0.462682394,0.324466547
phl,77,75,84,76,5,17.07284015,8.88501982,2.481455148,1.612184217,1.035367413
plw,3,84,93,68,63,0.016488478,0.012611909,0.000224067,0.000069921,0.000058857
png,33,28,97,24,7,0.611200268,0.279529292,0.248718371,0.23424095,0.159697869
pol,78,82,77,84,71,2.61282591,1.994267879,1.863631587,1.829250761,1.490946059
prk,77,84,65,3,33,0.114197418,0.09133088,0.088821384,0.088292194,0.073617411
prt,78,84,77,65,85,3.053138155,2.387943548,2.129495634,1.380058885,1.283897275
pry,22,35,26,1,8,0.277676479,0.171201326,0.080372019,0.073389279,0.069462405
pse,83,29,78,5,77,0.003219035,0.003169529,0.002508928,0.002234829,0.001991248
pyf,66,3,77,5,42,0.165802943,0.004627547,0.004326682,0.002828205,0.002750849
qat,33,34,51,56,58,7.108738379,2.420440379,0.204111268,0.146181117,0.1432884
rou,84,67,85,33,24,2.511570575,0.756745372,0.532326874,0.516364032,0.432349631
rus,33,68,34,67,3,38.49586979,14.46276365,8.556508696,6.62667502,2.632099137
rwa,7,28,68,67,29,0.031579228,0.012392322,0.001251629,0.000938855,0.000803533
sau,33,34,51,58,93,56.78738678,3.409286806,2.435010493,1.011484747,0.370098097
scg,68,5,84,67,62,0.199322445,0.112011935,0.099175262,0.089697503,0.058149969
sdn,33,22,0,26,29,1.092471194,0.138072111,0.053550173,0.050510141,0.038742493
sen,3,42,27,33,5,0.20164591,0.063941417,0.028396641,0.024143889,0.01927425
sgp,75,77,33,76,93,24.24606061,22.01990168,9.570466433,4.880997257,4.097728763
sgs,89,33,58,75,64,0.000072011,0.00000263,0.000001457,0.000000829,0.000000202
shn,3,56,75,72,89,0.00396733,0.000625774,0.000451959,0.000324942,0.000278676
slb,24,3,42,22,7,0.055873493,0.022983434,0.003466113,0.002898742,0.002371622
sle,78,82,66,7,11,0.060698588,0.025927859,0.014906666,0.005057014,0.00351233
slv,84,7,77,64,79,1.527108712,0.28677202,0.105781513,0.071849133,0.065942554
smr,72,89,74,54,69,0.005016543,0.004309908,0.002273137,0.001677849,0.001360525
som,0,24,94,3,4,0.064150374,0.010308395,0.006246789,0.005163227,0.00391063
spm,3,93,51,33,84,0.006879735,0.001102815,0.000370805,0.000170374,0.00008303
stp,3,7,73,79,77,0.0083724,0.003675136,0.001571143,0.001445235,0.001045542
sur,28,3,97,5,4,0.290734197,0.056915928,0.032869206,0.028279187,0.012230595
svk,78,67,77,33,84,1.959197098,1.085434241,0.796611633,0.697832282,0.484543697
svn,78,77,82,69,84,0.997214872,0.857639028,0.582226019,0.399608646,0.397623417
swe,76,78,64,77,74,12.09904754,9.93943098,6.080611317,4.529066161,4.504013551
swz,6,84,5,25,55,0.078566925,0.032619629,0.027711447,0.023596216,0.010773808
syc,3,87,8,93,33,0.150667022,0.006771978,0.003018783,0.002795179,0.000608597
syr,33,26,5,84,65,3.356865282,0.23562411,0.207960625,0.148079526,0.12092799
tca,3,93,26,4,9,0.003895041,0.001543107,0.000921155,0.000313655,0.000221778
tcd,26,29,71,79,72,0.061521692,0.009858353,0.002798145,0.00199967,0.00031557
tgo,26,27,7,66,3,0.045552018,0.039664156,0.020631626,0.009780166,0.005437325
tha,75,77,76,3,84,9.5807745,8.893759475,4.554514661,3.927576624,3.912624829
tjk,68,26,65,5,12,0.18826501,0.080754251,0.039232825,0.033795776,0.007478854
tkl,65,84,66,93,71,0.001874534,0.001116723,0.000775671,0.000765225,0.000385424
tkm,34,33,26,65,84,0.869677398,0.186324767,0.15046199,0.071764115,0.028734887
tls,33,7,59,77,75,0.029538716,0.000890459,0.000335144,0.000166138,0.000084516
ton,5,3,93,4,29,0.008152405,0.003519647,0.001819962,0.001551017,0.000905178
tto,33,34,52,51,67,1.717902263,0.495118238,0.409619071,0.288965957,0.212894378
tun,84,77,33,56,52,2.405680632,0.587755203,0.464252825,0.267432475,0.2143194
tur,84,65,67,5,78,6.458744937,3.029794071,1.754166457,1.698432331,1.34031448
tuv,5,89,76,77,67,0.000174504,0.000104246,0.000102295,0.000094384,0.000091751
tza,3,7,5,66,12,0.136060884,0.100706079,0.070469808,0.066182207,0.045877338
uga,7,3,12,29,26,0.179262716,0.042279325,0.027157713,0.014188715,0.011374311
ukr,67,28,68,84,56,4.045535854,1.269866776,0.468661611,0.437093421,0.430035726
umi,65,3,77,75,73,0.003531192,0.002415274,0.001730433,0.001441102,0.001163853
ury,1,4,61,65,78,0.409622747,0.205562767,0.202688799,0.166928741,0.146212465
usa,77,78,75,71,79,105.3948299,53.57573254,45.00586947,38.95504217,37.06414185
uzb,26,34,65,97,5,0.809139145,0.17270304,0.162105041,0.146968386,0.129938556
vat,74,76,12,89,87,0.002099646,0.000140975,0.000135331,0.000105235,0.000065454
vct,79,5,3,4,89,0.030168561,0.028247879,0.009198387,0.009160411,0.008196376
ven,33,67,68,51,27,25.15626143,0.880948517,0.770052734,0.490572793,0.340664203
vgb,66,79,89,93,33,0.061046308,0.047100121,0.015084158,0.009980809,0.007757891
vnm,33,85,84,3,7,3.20093073,2.027258227,1.494431953,1.046869189,0.701775171
vut,79,22,3,29,24,0.034237891,0.011395787,0.01053226,0.003540716,0.002920364
wlf,67,29,3,64,65,0.000638053,0.000154965,0.000075324,0.000071303,0.000065032
wsm,77,3,22,93,9,0.034355269,0.007332033,0.002711317,0.001702519,0.00106345
yem,33,3,5,7,28,2.740167583,0.059597075,0.014517138,0.011314326,0.009893166
zaf,68,66,67,97,28,5.054615305,2.855033851,2.483035036,2.335543224,1.970297681
zmb,68,28,65,66,29,0.336593876,0.032931188,0.026757482,0.018587758,0.017636126
zwe,12,67,26,68,29,0.476966379,0.159892634,0.117056483,0.107206953,0.069755131
