country,top1,top2,top3,top4,top5,val1,val2,val3,val4,val5
lka,84,7,66,89,65,1.4228,0.2517,0.2146,0.1224,0.1128
ltu,33,84,28,56,24,0.3598,0.1240,0.0931,0.0756,0.0579
lva,33,24,67,84,28,0.6136,0.1919,0.0701,0.0693,0.0442
mac,84,89,65,85,3,1.1302,0.2139,0.1647,0.0321,0.0218
mda,67,6,5,84,65,0.0370,0.0216,0.0151,0.0142,0.0131
mdg,7,3,84,5,65,0.1744,0.1111,0.0913,0.0361,0.0137
mdv,3,84,8,76,93,0.0377,0.0161,0.0009,0.0006,0.0004
mex,78,77,33,76,71,8.3239,8.0757,6.6443,5.3050,2.8511
mhl,3,93,42,29,22,0.0238,0.0032,0.0019,0.0003,0.0002
mkd,84,5,68,67,65,0.2226,0.1458,0.0972,0.0625,0.0613
mli,26,66,77,75,76,0.1102,0.0137,0.0106,0.0085,0.0081
mlt,77,84,89,79,33,0.7225,0.1378,0.1048,0.0739,0.0721
mmr,24,3,5,84,66,0.3181,0.1273,0.1038,0.0724,0.0583
mng,28,26,84,97,21,0.0591,0.0458,0.0310,0.0223,0.0141
mnp,84,93,79,28,72,0.0006,0.0006,0.0001,0.0001,0.0001
moz,3,26,6,5,12,0.0681,0.0223,0.0143,0.0131,0.0103
mrt,3,28,71,21,24,0.1906,0.1878,0.0022,0.0018,0.0014
msr,89,77,75,5,58,0.0046,0.0009,0.0006,0.0003,0.0003
mtq,5,11,33,89,93,0.1112,0.0258,0.0139,0.0077,0.0060
mus,84,6,89,3,88,0.6903,0.3045,0.0299,0.0290,0.0256
mwi,12,7,84,6,65,0.2470,0.0455,0.0168,0.0164,0.0121
mys,76,77,75,24,33,11.9211,11.3106,5.5818,3.3734,2.9360
ncl,67,28,3,33,66,0.2498,0.1079,0.0082,0.0079,0.0042
ner,52,89,66,3,61,0.0776,0.0041,0.0022,0.0015,0.0014
nfk,3,29,89,76,66,0.0001,0.0000,0.0000,0.0000,0.0000
nga,33,7,61,23,3,9.6431,0.2000,0.1107,0.0859,0.0425
nic,7,1,3,84,6,0.0756,0.0600,0.0486,0.0274,0.0185
niu,5,75,6,64,77,0.0001,0.0000,0.0000,0.0000,0.0000
nld,33,75,58,51,77,8.2470,7.1491,6.2633,5.6174,5.3607
nor,33,34,3,68,64,13.3010,2.5819,2.5032,2.2031,1.0548
npl,65,84,89,5,61,0.1867,0.1317,0.0053,0.0050,0.0046
nru,27,26,69,2,5,0.0277,0.0007,0.0003,0.0002,0.0001
nzl,1,2,24,5,3,1.6047,1.4897,0.7997,0.7053,0.5942
omn,33,78,84,68,71,3.5860,0.1875,0.1026,0.0485,0.0379
pak,65,84,61,89,6,2.8518,1.3776,0.2429,0.1885,0.1662
pan,79,5,3,76,84,0.8042,0.3913,0.2466,0.1976,0.1425
pcn,5,8,84,89,82,0.0016,0.0002,0.0002,0.0001,0.0000
per,68,28,8,7,84,0.8370,0.7112,0.6988,0.1929,0.1682
phl,77,84,76,75,5,3.4571,2.0720,0.8748,0.8514,0.8275
plw,3,84,24,76,65,0.0226,0.0025,0.0009,0.0006,0.0003
png,33,24,28,97,7,0.6695,0.5840,0.4665,0.3636,0.2082
pol,84,32,67,68,82,1.8125,1.2974,1.1484,1.0052,0.8345
prk,84,67,76,77,5,0.1523,0.1288,0.1265,0.0937,0.0645
prt,84,85,77,65,66,3.0045,1.5268,1.1834,1.1829,0.7651
pry,22,26,8,42,24,0.1977,0.1473,0.0638,0.0562,0.0562
pyf,66,42,29,93,89,0.1031,0.0034,0.0022,0.0019,0.0014
qat,33,34,56,58,67,2.1721,0.1253,0.0699,0.0691,0.0632
reu,6,11,93,78,3,0.0927,0.0054,0.0049,0.0042,0.0039
rou,84,67,82,33,68,0.9630,0.6330,0.3312,0.2659,0.2349
rus,33,68,67,34,3,11.8186,6.4966,5.0335,4.1080,1.7752
rwa,7,97,28,21,29,0.0276,0.0036,0.0029,0.0027,0.0004
sau,33,34,51,58,4,34.0396,2.0455,1.4533,0.7234,0.2381
scg,5,4,51,67,1,0.0346,0.0240,0.0142,0.0102,0.0102
sdn,26,29,22,0,4,0.1192,0.1005,0.0551,0.0263,0.0239
sen,3,42,27,8,5,0.1877,0.0726,0.0340,0.0152,0.0099
sgp,75,77,33,76,89,17.6140,11.0111,8.6546,7.3277,2.1677
shn,3,75,77,84,69,0.0025,0.0002,0.0002,0.0001,0.0001
slb,24,3,42,22,7,0.1050,0.0200,0.0123,0.0070,0.0023
sle,66,28,3,7,77,0.0967,0.0617,0.0159,0.0107,0.0057
slv,84,7,65,77,64,0.3923,0.3337,0.0512,0.0504,0.0491
som,0,74,78,3,94,0.0373,0.0086,0.0082,0.0052,0.0051
spm,79,22,3,68,12,0.0107,0.0020,0.0019,0.0005,0.0002
stp,7,93,89,84,54,0.0044,0.0016,0.0007,0.0002,0.0002
sur,28,68,3,5,4,0.2046,0.0360,0.0345,0.0290,0.0174
svk,67,84,65,33,78,1.0704,0.3490,0.2969,0.2656,0.2611
svn,78,84,77,82,69,0.6034,0.5678,0.5588,0.3278,0.2904
swe,78,64,74,76,67,7.2327,5.6529,3.8707,3.5243,3.3734
syc,3,93,54,71,7,0.0574,0.0020,0.0008,0.0007,0.0005
syr,33,26,5,84,0,1.6597,0.2220,0.1125,0.0902,0.0483
tca,3,66,93,26,84,0.0050,0.0031,0.0006,0.0004,0.0002
tcd,26,29,42,64,21,0.0393,0.0119,0.0018,0.0005,0.0003
tgo,27,26,7,66,3,0.0628,0.0305,0.0292,0.0166,0.0063
tha,75,77,3,84,89,5.0599,4.0537,3.7420,3.3613,2.6978
tjk,26,68,52,28,67,0.1260,0.0853,0.0109,0.0054,0.0031
tkl,33,84,65,5,26,0.0023,0.0006,0.0005,0.0003,0.0002
tkm,26,33,65,21,32,0.2938,0.0212,0.0040,0.0037,0.0024
tls,79,77,75,65,26,0.0011,0.0002,0.0001,0.0001,0.0001
ton,5,3,93,7,77,0.0112,0.0023,0.0022,0.0018,0.0003
tto,33,52,51,67,11,0.7560,0.2584,0.2287,0.1653,0.0982
tun,84,33,42,77,52,1.7966,0.2970,0.2940,0.2263,0.1893
tur,84,67,5,65,66,4.3764,2.0305,1.9687,1.7120,0.5144
tuv,26,54,53,89,75,0.0005,0.0004,0.0001,0.0001,0.0000
tza,7,26,5,3,12,0.1026,0.0807,0.0470,0.0296,0.0241
uga,7,3,21,26,12,0.3328,0.0154,0.0086,0.0076,0.0043
ukr,67,56,28,52,33,1.7070,0.4280,0.3930,0.2991,0.2294
ury,78,1,4,65,61,0.4328,0.2443,0.2151,0.1975,0.1576
usa,77,78,75,79,74,49.2136,37.2358,35.9353,28.7808,24.5712
uzb,26,97,68,52,65,0.7987,0.1547,0.0302,0.0158,0.0134
vct,79,5,3,4,84,0.0270,0.0221,0.0201,0.0108,0.0021
ven,33,68,67,78,28,11.5361,0.7907,0.6602,0.4510,0.3428
vgb,66,28,79,93,56,0.0132,0.0123,0.0099,0.0094,0.0067
vnm,33,84,3,7,85,0.8203,0.5970,0.5043,0.4154,0.3037
vut,3,22,1,7,79,0.0094,0.0043,0.0029,0.0025,0.0023
wlf,84,82,58,78,71,0.0009,0.0001,0.0001,0.0000,0.0000
wsm,77,3,9,28,5,0.0434,0.0019,0.0016,0.0013,0.0002
yem,33,7,3,93,21,1.3384,0.0191,0.0181,0.0076,0.0062
zaf,97,68,67,28,32,2.5702,2.0880,1.9012,1.6027,1.5657
zmb,68,93,65,66,12,0.7901,0.0218,0.0217,0.0166,0.0071
zwe,12,68,67,6,65,0.3920,0.1125,0.1118,0.0897,0.0632
