country,top1,top2,top3,top4,top5,val1,val2,val3,val4,val5
cck,69,77,85,89,76,0.002303303,0.000631673,0.000506245,0.000396492,0.000185066
che,54,97,88,89,77,21.77078881,14.60295182,10.92931206,10.16362594,8.400858047
chl,68,28,5,3,24,18.17161855,14.4062985,3.96595324,3.018220061,1.417579428
chn,75,76,77,84,89,162.0011225,156.9211361,145.0514381,101.0283988,96.70485334
civ,7,33,5,23,24,2.473962172,1.222049261,0.478522143,0.333707238,0.26033777
cmr,33,24,7,5,68,2.525743804,0.55841622,0.282009952,0.274220086,0.185145511
cod,66,28,68,24,33,0.418697447,0.390397586,0.149046619,0.121923152,0.11724973
cog,33,24,28,68,34,6.621231513,0.243145203,0.175036494,0.145661983,0.074330169
cok,3,72,66,89,5,0.004211768,0.003269307,0.001153988,0.001140601,0.000886738
col,33,32,7,5,67,5.316672164,3.551124343,1.721150261,1.340765422,1.196823484
com,79,7,75,55,24,0.016059145,0.012812832,0.011073409,0.004681575,0.000128128
cpv,3,71,84,75,61,0.016761667,0.006261796,0.005625223,0.004733118,0.00279777
cri,77,75,5,87,84,3.95317154,2.653737311,2.563039687,0.590976454,0.443662262
cub,93,28,6,12,3,1.005015032,0.321148103,0.279949115,0.215687984,0.076513959
cxr,27,56,54,64,28,0.009613229,0.001712602,0.001093283,0.000707475,0.000677239
cym,79,33,76,93,89,1.800705773,0.085846663,0.00932384,0.008289125,0.006444297
cyp,76,79,54,75,78,1.700784638,0.277406889,0.230287847,0.209007154,0.17674111
cze,78,77,75,74,67,13.43548702,7.216787948,5.466290636,5.24082485,4.213955115
deu,78,77,74,72,54,176.8381314,69.81957492,64.34748838,49.07896238,44.80342668
dji,78,7,6,29,72,0.060170974,0.025304827,0.017904343,0.011713306,0.008163365
dma,55,5,77,67,28,0.019083962,0.012038168,0.008177552,0.003920229,0.003226396
dnk,33,54,74,1,89,7.023041654,5.954282909,4.944471049,4.50776502,3.846607229
dza,33,34,93,28,52,32.80617998,10.93243702,1.179287179,0.309024198,0.218097536
ecu,33,5,3,29,7,7.295541513,2.506563079,1.37519756,0.416008611,0.284586736
egy,33,34,67,84,5,4.437390623,3.817312229,1.424783704,1.129117578,0.832864627
eri,72,61,54,84,22,0.002338397,0.001729943,0.001660946,0.001042888,0.000725553
esh,3,74,72,58,66,0.001166324,0.001143882,0.000561968,0.000388185,0.00007424
esp,78,5,67,77,54,39.05257929,11.76099949,8.08148423,8.045306734,7.71154163
est,33,76,78,24,63,2.2350411,1.031498808,0.561363842,0.458923379,0.405673168
eth,7,22,97,61,71,0.377807614,0.169070279,0.069686953,0.052196961,0.051395705
fin,76,64,67,72,33,13.9503527,7.581382027,5.965113771,3.481180668,3.454591032
fji,6,3,84,11,93,0.154745594,0.099431529,0.065065845,0.057468897,0.028479034
flk,3,26,93,1,89,0.122796341,0.007799032,0.002013756,0.000935004,0.000771051
fra,78,79,54,77,74,58.29349254,41.13260765,25.95652796,24.52214492,20.22061879
fro,3,8,76,29,93,0.475311753,0.061260701,0.040179026,0.017422982,0.009265534
fsm,3,28,22,89,93,0.029973299,0.00052063,0.000317886,0.000292282,0.000273618
gab,33,24,28,63,23,2.699699988,0.543525289,0.315893708,0.114688716,0.024469917
gbr,33,78,54,71,89,36.63396691,33.91478609,22.99363603,18.23364529,17.36622075
geo,33,28,11,68,67,0.557051385,0.253674481,0.121193576,0.076594232,0.075226472
gha,7,68,5,28,24,1.186859137,0.175967012,0.175523405,0.147568833,0.143669995
gib,79,89,33,66,78,0.058828631,0.032431671,0.017983406,0.015637658,0.008614588
gin,28,33,7,66,3,0.842417101,0.20179151,0.057630281,0.051723181,0.034686644
gmb,5,42,22,28,3,0.017529726,0.003942441,0.003553618,0.002307222,0.001670537
gnb,5,3,28,78,24,0.039845066,0.003680209,0.00084946,0.000451594,0.000344001
gnq,33,34,51,24,63,6.221185181,0.231138287,0.196814104,0.100493528,0.019086326
grc,33,5,68,67,84,2.331236878,1.49318336,1.484663292,1.174681149,1.157182893
grd,7,79,3,4,64,0.005723223,0.004200627,0.004187785,0.003448141,0.00213079
grl,3,93,79,28,29,0.470695224,0.015861057,0.014880392,0.008496754,0.004216379
gtm,84,5,7,6,33,1.635461461,0.706367704,0.653185922,0.402364075,0.29797225
gum,93,3,33,84,83,0.02198827,0.012021149,0.009074367,0.001739356,0.001519554
guy,6,97,28,3,4,0.121515229,0.107898527,0.093757838,0.058802081,0.050887398
hkg,77,84,76,89,75,10.05985858,9.025219283,6.831218045,6.373602733,5.247984659
hmd,84,75,68,82,65,0.00004998,0.000049938,0.000035878,0.000019749,0.000018425
hnd,84,7,77,5,3,2.493759829,0.394074507,0.387057673,0.361407629,0.218538855
hrv,79,77,33,84,34,0.768311647,0.752630512,0.734908546,0.526410254,0.49587539
hti,84,93,55,5,7,0.489941318,0.014677694,0.013211577,0.012448699,0.008195761
hun,76,71,77,78,75,11.29883362,6.588049146,5.76286374,5.478340103,4.333506148
idn,33,34,84,28,32,12.3414734,8.230520492,6.725611342,6.495491333,6.265537488
ind,66,33,84,65,67,13.60159888,11.79038526,10.48355793,8.259775767,6.424462414
iot,78,72,74,89,93,0.001043404,0.000378877,0.000276349,0.000224555,0.000163363
irl,54,51,75,89,55,32.90542792,30.1735827,16.80729915,7.465189818,5.709487817
irn,33,93,34,68,67,50.53202902,1.503643649,1.146150433,1.054366276,1.049373677
irq,33,93,5,68,97,25.63658906,0.357404082,0.051966794,0.048520452,0.016658321
isl,3,68,8,67,54,1.585761052,0.723792339,0.139681963,0.092885792,0.084328288
isr,66,77,54,76,93,12.88572936,3.222481658,3.0671906,2.480072588,1.918982827
ita,74,78,77,72,67,33.80423669,27.66035625,21.48125478,21.4448485,18.31921035
jam,28,51,11,6,5,1.343085247,0.178755525,0.111978186,0.08393418,0.055906415
jor,84,56,54,27,52,1.204333719,0.445515981,0.256627373,0.212345839,0.18711115
jpn,78,77,72,76,74,131.9142928,90.3301208,38.10589886,34.82826862,32.03870302
kaz,33,68,67,28,34,15.68070141,3.92807193,2.144514165,1.86784923,0.994877718
ken,7,29,5,84,3,0.557389713,0.454961786,0.367357223,0.255914081,0.108904763
kgz,5,28,66,84,26,0.069165995,0.063328663,0.055336405,0.05194498,0.04376366
khm,84,85,23,24,78,2.974545562,0.189531826,0.085749449,0.065743484,0.043331704
kir,3,42,93,29,77,0.004016126,0.001020779,0.000350396,0.000270007,0.000141266
kna,77,76,71,93,11,0.027849768,0.016981081,0.008267756,0.003677062,0.001569369
kor,77,76,78,79,33,61.160127,41.20325462,35.45832112,18.00519033,17.82632117
kwt,33,34,58,51,97,38.17476229,1.675513923,0.569240985,0.341427779,0.197218611
lao,68,84,24,35,4,0.320416719,0.176710811,0.174646501,0.14816547,0.016598503
lbn,89,5,28,66,71,0.315552809,0.266265781,0.146621084,0.140556863,0.106543992
lbr,79,33,23,28,56,1.072756483,0.217008809,0.208966527,0.010621285,0.006540069
lby,33,34,51,97,67,35.42643604,0.654125691,0.409773668,0.39063091,0.272592296
lca,33,5,11,87,64,0.075133778,0.027960707,0.009917524,0.005395938,0.00478489
lka,84,7,66,62,3,3.140685112,0.719260031,0.411630573,0.352512132,0.166629093
lso,84,66,65,77,26,0.375336377,0.090214943,0.009864428,0.003832027,0.001207171
ltu,33,82,84,56,77,2.852784184,0.618032654,0.583691452,0.559111993,0.484966502
lux,67,75,76,68,65,3.373960153,2.276573048,1.823601862,0.913625562,0.732012299
lva,33,24,67,63,84,1.870251659,0.812860469,0.374587185,0.336955917,0.260541576
mac,84,85,89,68,58,2.479653628,0.133059621,0.057814174,0.056873999,0.045622368
mda,67,84,11,5,85,0.252443154,0.204678366,0.173015837,0.107142206,0.067086572
mdg,84,3,7,5,89,0.521859736,0.19553772,0.114114688,0.035943304,0.020177918
mdv,3,66,28,8,67,0.145536275,0.003534744,0.002498167,0.001459699,0.001232825
mex,33,78,76,77,75,37.69217943,37.5240367,28.37267627,25.93999836,9.42719236
mhl,79,3,93,65,54,0.894715676,0.034673164,0.005910046,0.00067273,0.000573326
mkd,67,84,28,12,5,0.724304896,0.470555433,0.122155898,0.115786501,0.107552899
mli,26,79,55,22,5,0.20003988,0.093517369,0.009286757,0.00877803,0.005268402
mlt,77,79,33,89,3,1.752734454,0.314870552,0.281695809,0.16025835,0.104406316
mmr,34,24,5,84,3,1.894953689,0.625513641,0.532441408,0.365725823,0.249012036
mne,68,67,35,79,11,0.260047645,0.075216369,0.04012527,0.018268979,0.017685089
mng,28,97,84,26,27,0.944177195,0.15670485,0.129653313,0.068019738,0.040394151
mnp,84,65,72,3,75,0.006620574,0.000872936,0.000532869,0.000457037,0.000317262
moz,68,33,12,3,24,1.487199605,0.143729125,0.096444651,0.094287897,0.0550846
mrt,33,28,3,79,8,0.524242349,0.519055588,0.299754013,0.070868636,0.012649967
msr,87,76,93,75,78,0.000436799,0.000379753,0.000284367,0.000269164,0.000212486
mus,84,6,3,89,65,0.763913966,0.315673527,0.207163984,0.103095853,0.049169051
mwi,12,6,7,84,26,0.312264418,0.042496588,0.042010344,0.036517679,0.015797036
mys,77,75,76,33,34,42.5751966,32.29785637,23.57658225,14.36628868,6.089482825
myt,3,55,78,71,59,0.00109544,0.000585845,0.000300251,0.000214676,0.000139671
nam,66,68,3,52,27,0.930431969,0.473673151,0.319587989,0.224613067,0.044120322
ncl,67,28,68,3,93,0.666209092,0.369637347,0.032196534,0.015001032,0.009004108
ner,52,33,67,89,93,0.193193839,0.100869195,0.010440256,0.005917373,0.005856456
nfk,29,71,3,87,66,0.000221474,0.000183741,0.00015782,0.00013985,0.000087752
nga,33,34,7,93,61,50.64815974,3.57944313,0.321438242,0.288761815,0.173141262
nic,84,7,77,33,3,0.830379624,0.192212816,0.132567107,0.125233917,0.116436133
niu,52,75,72,3,74,0.0007256,0.000249897,0.000190858,0.00018326,0.000161709
nld,33,75,51,77,58,40.83118472,24.201422,16.46508744,15.06130095,14.54416391
nor,33,34,68,3,79,53.77966914,23.08337224,6.325953848,5.349862703,2.769194129
npl,65,84,43,67,89,0.150809933,0.105559486,0.03583974,0.031736568,0.029615129
nru,77,27,89,72,76,0.001802924,0.001443981,0.001089816,0.000651759,0.000504007
nzl,2,1,5,24,68,3.689170433,2.961016077,1.359234531,1.097484659,0.803239429
omn,33,34,56,74,77,13.80181754,3.82059801,0.221128428,0.130511009,0.121817353
pak,65,84,4,33,89,6.227150532,3.209113319,1.173099223,0.639390963,0.483393034
pan,79,33,5,76,54,1.384698373,0.412646036,0.404659773,0.319659817,0.298455267
pcn,79,72,63,7,28,0.023303147,0.000725854,0.000524488,0.000155487,0.000126654
per,28,68,97,33,8,5.958325286,4.094590903,3.90083692,1.78455023,1.282863814
phl,77,75,76,84,28,30.58385819,9.327151487,2.790223433,2.639754688,1.919993473
plw,3,93,78,72,11,0.036162473,0.000995546,0.000163735,0.000161747,0.000105967
png,33,28,97,24,42,1.169687904,0.986956772,0.690409079,0.402013407,0.216450556
pol,78,77,82,71,69,11.21115963,7.118737489,5.290189755,4.821918823,4.032298091
prk,76,28,77,32,67,0.236053264,0.111240278,0.096209661,0.094643979,0.090797613
prt,78,76,84,77,65,4.595738738,3.197179583,2.900853547,2.576161032,1.677636231
pry,22,1,35,4,8,0.425281312,0.359803218,0.224880904,0.192881794,0.153319695
pse,66,5,42,54,65,0.012725163,0.007099903,0.005077357,0.004584337,0.003659463
pyf,66,5,93,3,89,0.167612718,0.008967943,0.007104528,0.005845137,0.005360242
qat,33,34,58,56,51,18.23131835,8.995705753,0.873699155,0.576642623,0.421412628
rou,84,77,33,67,78,4.64359356,2.937051289,2.603192232,2.226350062,1.615229297
rus,33,68,67,34,93,147.0467226,23.28276647,18.13353073,13.94370959,10.92187303
rwa,7,28,67,29,61,0.057350328,0.027660857,0.003079978,0.002308498,0.000800767
sau,33,51,34,58,67,153.4955982,6.499633282,5.885064073,5.289438816,0.791050228
scg,67,68,4,58,66,0.050155388,0.048655364,0.029288667,0.02888932,0.02543848
sdn,33,97,22,0,29,4.877341032,0.157773675,0.133803841,0.10158652,0.068549593
sen,3,33,52,42,5,0.231289587,0.105613458,0.082459014,0.051650548,0.044403441
sgp,77,33,75,51,93,33.61921727,31.74725915,22.65006134,11.17833505,9.327935379
sgs,33,89,72,74,77,0.004195604,0.000495674,0.000422094,0.000126399,0.000072867
shn,3,76,77,89,75,0.005194549,0.00178084,0.000844447,0.00059826,0.000427092
slb,24,3,7,22,33,0.172698875,0.024617378,0.005972078,0.005834697,0.002715187
sle,66,28,7,72,77,0.111122432,0.053209375,0.02602951,0.009022924,0.00856037
slv,84,7,77,89,6,1.392387747,0.192021796,0.130225425,0.120642521,0.110461151
smr,54,74,51,84,73,0.007961424,0.003868236,0.002371698,0.002318366,0.002192741
som,97,0,24,1,3,0.112782659,0.06101388,0.02236492,0.015841228,0.010967684
spm,79,3,67,87,84,0.017486094,0.007045224,0.001350485,0.000266339,0.000127066
srb,67,68,4,84,5,0.834179021,0.632181966,0.313242233,0.301156476,0.281870318
stp,7,78,75,71,74,0.006154432,0.005316465,0.001636805,0.000689019,0.000639376
sur,28,97,3,51,5,0.593012427,0.303791421,0.058246965,0.033519843,0.028898817
svk,78,76,67,77,33,6.751333336,3.356176124,2.983387556,2.273718294,2.003037159
svn,78,77,54,74,82,2.288266898,1.719294051,1.172597641,0.926766975,0.89535793
swe,78,76,74,64,54,17.70393921,10.87535084,8.914804931,8.358608323,8.263943619
swz,84,6,71,9,55,0.128249166,0.119485632,0.115470001,0.055201244,0.055115991
syc,3,87,89,75,69,0.30286225,0.013081522,0.011280725,0.005273185,0.004095677
syr,33,0,5,65,84,3.871102612,0.285496491,0.253728446,0.200181324,0.173556965
tca,3,26,93,12,84,0.007781458,0.004937926,0.00362942,0.003159048,0.001428035
tcd,33,26,29,93,79,2.129899072,0.068609755,0.036708337,0.006597084,0.004839591
tgo,7,27,33,66,26,0.115371794,0.066051745,0.037393651,0.03495435,0.033734174
tha,75,77,76,78,33,17.13788037,16.20809542,10.15561516,9.329899209,5.536481432
tjk,68,26,5,65,84,0.532811772,0.139057934,0.061416817,0.021397834,0.017823435
tkl,26,84,65,54,89,0.003558359,0.002628779,0.0021226,0.001075933,0.000811723
tkm,34,33,79,65,26,3.56980566,0.620969701,0.248084125,0.147787803,0.118973507
tls,34,7,28,79,3,0.021860409,0.008175219,0.000593352,0.000504341,0.000150632
ton,5,3,29,93,89,0.007989139,0.003743124,0.003005597,0.002866092,0.000428254
tto,33,34,52,51,67,4.084364785,4.069414994,1.322168177,1.312254385,0.465138958
tun,84,33,77,42,56,3.248421562,1.683409033,1.657904155,0.742934195,0.449873701
tur,84,78,67,65,77,12.33907874,10.98927717,6.966403297,6.444871532,4.197987732
tuv,79,65,72,26,55,0.001640166,0.000286038,0.000273824,0.000235865,0.000166896
tza,97,3,28,7,12,0.195817781,0.167159018,0.133123019,0.124569822,0.10385136
uga,7,3,29,12,26,0.181281967,0.171572982,0.039303666,0.029192233,0.019854808
ukr,67,28,33,4,79,15.00401726,1.998461607,1.71602843,1.64685245,1.480113947
umi,12,84,33,54,11,0.009164353,0.007278756,0.004865088,0.004518114,0.002399638
ury,1,4,61,24,2,0.931155989,0.265842155,0.253967331,0.250841156,0.180124527
usa,77,78,79,71,74,94.44840501,78.39723861,63.22856052,52.29340385,47.18520229
uzb,26,34,93,5,68,1.13582522,0.684552075,0.541280286,0.464679294,0.462316275
vat,42,3,77,89,78,0.000786436,0.000673981,0.000154435,0.000127335,0.000059644
vct,79,5,4,89,8,0.177436671,0.018302254,0.005166141,0.003211338,0.001817007
ven,33,67,68,51,28,44.34429535,2.049624226,1.213425822,0.778726218,0.608338141
vgb,66,79,89,33,51,0.118073403,0.065169626,0.034143422,0.017065673,0.012933225
vnm,33,84,85,3,82,7.631377783,5.555469209,4.955153899,2.784540521,2.195751292
vut,3,79,22,5,29,0.172757101,0.051257356,0.00538029,0.004666283,0.003273051
wlf,77,58,87,12,71,0.000307559,0.000179683,0.00011564,0.000095044,0.000091081
wsm,77,5,93,3,87,0.050536466,0.002201431,0.00193124,0.001410674,0.001029966
yem,33,97,3,5,7,6.001948258,0.170631156,0.160926934,0.046900405,0.01549574
zaf,68,28,67,66,78,11.2658235,5.563829983,5.543228174,5.250169906,4.449989042
zmb,68,28,12,26,93,1.813981383,0.136811614,0.102553721,0.070963075,0.039304821
zwe,28,68,12,67,26,0.35959962,0.342989905,0.234299325,0.185098024,0.09384825
